Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
241,241,242,-75.72617597911895,-13.132957429052578,12359.64,,,221.3286982214857,0.8670474082256019,34610D,215.85448,9.088399,-6.3624573,243.18121797957508,63533.741686109846,0.3151963597136286,0.70332457683282,41.015165251274695,39.227298129886,0.0,1.3751503157831109e-05,18264.32766939871,0.2603575397282198,0.3417930437606225,0.6410461215540844,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8256703773367311,19.61336109857873,12.857696066031814,47.7937255719336,231549312431089.9,8.30554120002257,697.175429017726,1470.80393250095,0.00137515031578,0.0225219190733881,0.35166228841641,19.613649064943,15.6142239598017,15.61400924370428,0.0013751503157831,0.5837761128768085,3724833893441537.0,0.0142432642526833,4.97368679586308e-05,3.16,35.8,2023-08-06 17:02:00,1.3751503157831109e-05,0.2603572394809577,0.0,182.64327669398716,241,1.3751503157831109e-05,9.088399,-6.3624573,0.2603572394809577,0.0,0.0,0.2947712153311827,1146.5496052163207,13935.089451072705,0.3935931039678073,-0.9192847592063011,1.2347820280471329,228.2851172645627,0.1482279264875258,0.0,1.0,219.58003724224812,0.0,0.0,0.0,0 days,1.382988e-05,-4.921064e-07,127901.93,0.2544608,-288.2446,0.0,0.0,1.0000000000000002,-3.2055039008457894e-13,2.3501264e-12,2.4887072e-16,0.0,0.0,0.0,7.479999999999998e-16,2.7381357360929702e-14,2.0295758963704247e-12,1174.1838064105168,13.935089451072704,1.2198933734410865e-12,1.382988e-05,-4.921064e-07,127901.93,0.2544608,-288.2446,0.0,0.0,1.0000000000000002,-3.2055039008457894e-13,2.3501264e-12,2.4887072e-16,0.0,0.0,0.0,7.479999999999998e-16,2.7381357360929702e-14,2.0295758963704247e-12,1174.1838064105168,13.935089451072704,0.0
242,242,243,-75.84444801212904,-13.083606631570053,12359.64,,,221.0567775868,0.8675400341450981,34610D,215.83528,8.951991,-6.3428807,243.051770992388,63492.726520858574,0.3090097582707665,0.6018845515580062,4.012566840000001,32.92820370006447,-2255.641494282606,1.3792187211654968e-05,18264.32766939871,0.2617895702087774,0.033438057,0.0626848539966715,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8252675516567864,0.7031883934202988,3.108538392587162,2.400662288262176,236982185480527.4,7.440092897444039,668.0959540860424,1365.780287015181,0.002216735776006,0.0200858358775568,0.3009422757790031,16.464101850032236,14.387858322483222,14.387580673613234,0.0022167357760077,0.4770308249184045,4509832806289951.0,0.0119348478868312,4.496684907337475e-05,3.16,35.8,2023-08-06 17:03:00,1.379218721165497e-05,0.2617898521404941,0.0,182.64327669398716,242,1.379218721165497e-05,8.951991,-6.3428807,0.2617898521404941,0.0,0.0,0.2947974372136032,1147.2012770608374,13954.129735069642,0.393527290468781,-0.9193129345637968,1.2237267711966953,228.1942899838292,0.1490158356816006,0.0,1.0,219.49937416384125,0.0,0.0,0.0,0 days,1.3880128e-05,-5.1774873e-07,127900.14,0.25567713,-295.32382,0.0,0.0,1.0,-3.205081634451578e-13,2.3504562e-12,2.508473e-16,0.0,0.0,0.0,7.479999999999999e-16,2.738817200526744e-14,2.0299480540249376e-12,1174.7747224725615,13.954129735069642,8.749158002915077e-13,1.3880128e-05,-5.1774873e-07,127900.14,0.25567713,-295.32382,0.0,0.0,1.0,-3.205081634451578e-13,2.3504562e-12,2.508473e-16,0.0,0.0,0.0,7.479999999999999e-16,2.738817200526744e-14,2.0299480540249376e-12,1174.7747224725615,13.954129735069642,0.0
243,243,244,-75.96272004513912,-13.034255834087528,11677.4976,,,220.78485695211427,0.8680271049393373,34610D,220.88031,4.7957907,-3.7326882,235.12865600194087,63488.713954018574,0.2907534113841707,0.5004445262831924,4.2509778647040015,26.62910927024293,-2309.2256967751287,2.110471713400673e-05,20338.52668560642,0.2327365931277242,0.0354248155392,0.0643555854678671,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7891948859659629,0.0,3.1605592293969207,2.588792432018705,266660561178039.8,6.574644594865506,639.0164791543588,1260.7566415294125,0.003058321236232,0.0176497526817256,0.2502222631415962,13.314554635121468,13.161492685164744,13.161152103522186,0.0030583212362323,0.3767571763692334,5369625345060617.0,0.0099619801611681,4.161902843439626e-05,3.16,35.8,2023-08-06 17:04:00,2.110471713400673e-05,0.2327364291484121,0.0,203.38526685606428,243,2.110471713400673e-05,4.7957907,-3.7326882,0.2327364291484121,0.0013773954,1.4530997e-07,0.3207782658694297,1147.8456033018615,13956.475436907926,0.3934617444169659,-0.919340989883709,1.3276318378761909,229.02065459087908,0.1391403946204228,0.3048534914669396,0.0,220.22285351385185,0.0,0.0,0.0,0 days,2.118659e-05,-4.6997124e-07,121101.266,0.22825606,-303.66888,0.0,0.0,1.0,-3.567490693054094e-13,2.0722276e-12,2.4716445000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3296386382208643e-14,1.715478609803908e-12,1175.365638534607,13.956475436907926,5.13142721951963e-13,2.118659e-05,-4.6997124e-07,121101.266,0.22825606,-303.66888,0.0,0.0,0.8645893257574289,-3.567490693054094e-13,2.0722276e-12,2.4716445000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3296386382208643e-14,1.715478609803908e-12,1175.365638534607,13.956475436907926,0.0
244,244,245,-76.0809920781492,-12.984905036605005,10995.3552,,,220.51293631742857,0.868508616881288,34610D,226.24088,5.8267426,1.119432,231.1516364365009,63484.46297615387,0.2737004014566049,0.3990045010083786,4.497562996416001,20.33001484042141,-2342.5956520646155,2.8629922240885666e-05,22648.28216619646,0.1817719293173639,0.0374796916368,0.0665087751398685,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7665996985726169,0.8473899341302635,3.208807519905646,2.795063989496549,305138784320434.06,5.709196292286975,609.9370042226752,1155.7329960436437,0.0038999066964579,0.0152136694858943,0.1995022505041893,10.165007420210705,11.935127047846269,11.93472353343114,0.0038999066964569,0.2907079822398783,5606816787838832.0,0.008430345062175,3.618940780880764e-05,3.16,35.8,2023-08-06 17:05:00,2.862992224088566e-05,0.1817717853780256,0.0,226.48282166196464,244,2.862992224088566e-05,5.8267426,1.119432,0.1817717853780256,0.0,0.0,0.3487439116944095,1148.4825790062555,13958.812483250033,0.3933964656259568,-0.9193689253139924,1.4437024932364029,229.87841623502,0.114530462627755,0.9065583866251178,0.0,220.9204016847789,0.0,0.0,0.0,0 days,2.7904458e-05,-3.819907e-07,114175.9,0.16947854,-306.456,0.0,0.0,1.0,-3.936941125817199e-13,1.8911654e-12,2.403826e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0455509842718354e-14,1.497471325264175e-12,1175.9552029890046,13.958812483250032,3.0222675712278426e-13,2.7904458e-05,-3.819907e-07,114175.9,0.16947854,-306.456,0.0,0.0,0.0,-3.936941125817199e-13,1.8911654e-12,2.403826e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0455509842718354e-14,1.497471325264175e-12,1175.9552029890046,13.958812483250032,0.0
245,245,246,-76.19926411115928,-12.93555423912248,10313.2128,,,220.24101568274284,0.8689845662921795,34610D,232.01428,8.845676,2.2147188,231.6353012008764,63479.96541315746,0.2538214884023108,0.2975644757335648,4.752322235136002,14.030920410599872,-2352.414895487594,3.4003982183096145e-05,25192.604734155077,0.1220831102907593,0.0396026852928,0.0693575770586649,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7585856096638653,0.2873766701110041,3.249552815159219,3.019931804828905,354165597355321.1,4.843747989708442,580.8575292909916,1050.7093505578748,0.004741492156684,0.0127775862900631,0.1487822378667824,7.015460205299936,10.708761410527789,10.70829496334009,0.0047414921566815,0.2220298964584375,3620847014090392.0,0.0073911023587397,2.3673494398342644e-05,3.16,35.8,2023-08-06 17:06:00,3.400398218309615e-05,0.122083189505156,0.0,251.92604734155077,245,3.400398218309615e-05,8.845676,2.2147188,0.122083189505156,0.0,0.0,0.3782690475247217,1149.1121993046993,13961.1408715098,0.3933314539098755,-0.9193967410020244,1.563113778165374,230.69922998905517,0.0814232703845185,inf,0.0,221.55345181713636,0.0,0.0,0.0,0 days,3.6513517e-05,-1.6744562e-07,107200.04,0.12549329,-307.19028,0.0,0.0,1.0,-4.3093795062465117e-13,1.8247047e-12,2.2384476000000004e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9090811441626612e-14,1.3937666675561505e-12,1176.5417001655233,13.961140871509798,1.8392112875655384e-13,3.6513517e-05,-1.6744562e-07,107200.04,0.12549329,-307.19028,0.0,0.0,0.0,-4.3093795062465117e-13,1.8247047e-12,2.2384476000000004e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9090811441626612e-14,1.3937666675561505e-12,1176.5417001655233,13.961140871509798,0.0
246,246,247,-76.31753614416937,-12.886203441639957,9631.0704,,,219.9690950480571,0.869454949541495,34610D,237.48291,10.947967,3.1738062,230.77588440565577,63475.21309092232,0.2114264493240064,0.1961244504587512,10.621256550140904,7.73182598077834,-1774.6859523416422,5.583077616906185e-05,27963.5838655842,0.120821806043773,0.0885104712511742,0.1520472439125881,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7470186858000607,3.866379874110682,4.378712149651311,7.266403808816647,521738402962705.6,3.97829968712991,551.778054359308,945.685705072106,0.00558307761691,0.0103415030942319,0.0980622252293756,3.86591299038917,9.48239577320931,9.481866393249044,0.0055830776169061,0.1666090249040032,2126262716429160.0,0.0064333765783004,1.4101074195659873e-05,3.16,35.8,2023-08-06 17:07:00,5.583077616906185e-05,0.1208217678901275,0.0,279.635838655842,246,5.583077616906185e-05,10.947967,3.1738062,0.1208217678901275,0.0,0.0,0.4102068586769238,1149.734459391675,12662.067401674874,0.4052219436144928,-0.91421834176158,1.6417954841998894,231.21019509610556,0.0850579240739081,inf,0.0,222.03358338778037,0.0,0.0,0.0,0 days,8.668103e-05,-1.5940246e-07,100346.56,0.17308383,-304.21542,0.0,0.0,1.0,-4.675568160700721e-13,1.887992e-12,2.2322476000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9436881369423622e-14,1.4204351229402946e-12,1177.1281973420423,12.662067401674877,1.0753339718532069e-13,8.668103e-05,-1.5940246e-07,100346.56,0.17308383,-304.21542,0.0,0.0,0.0,-4.675568160700721e-13,1.887992e-12,2.2322476000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9436881369423622e-14,1.4204351229402946e-12,1177.1281973420423,12.662067401674877,0.0
247,247,248,-76.42421888569521,-12.84007780430683,9117.330000000002,,,219.6971744133714,0.8698951446342748,34610D,240.99832,12.430426,1.9135062,228.8794978258768,63464.59183437218,0.1394691310652784,0.1474158647443726,5.2186742475,3.8654215749862746,-2537.1532387054963,0.0001301762938113,30209.25896670381,0.2085601363234945,0.0434889520625,0.0728747602160235,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.735456698736338,0.0,3.3421685353547166,3.461268395489288,446719857576911.8,3.202417435531585,513.368806639286,862.8660397939275,0.0106863560890049,0.0090282747938687,0.0737079323721863,1.9327107874931373,7.939729454531175,7.938959807835966,0.010686356088988,0.1139112101344946,1511652003089604.5,0.0055988636666546,1.021470937832903e-05,3.16,35.8,2023-08-06 17:08:00,0.0001301762938113,0.208560328596272,0.0,302.0925896670381,247,0.0001301762938113,12.430426,1.9135062,0.208560328596272,0.0,0.0,0.4366852328203007,1150.3168000573924,12679.261896934251,0.4085836306136697,-0.9127208865773548,1.6254360906149812,231.1057704671822,0.152025050264203,inf,0.0,222.1840947184992,0.0,0.0,0.0,0 days,0.0001237255,-1.5129137e-07,94850.84,0.20001768,-300.83066,0.0,0.0,1.0,-4.969440766568725e-13,1.9535504e-12,2.2265142e-16,0.0,0.0,0.0,7.479999999999999e-16,1.9906534401263988e-14,1.4566063832753698e-12,1177.6763659115695,12.679261896934252,7.213359482030408e-14,0.0001237255,-1.5129137e-07,94850.84,0.20001768,-300.83066,0.0,0.0,0.0,-4.969440766568725e-13,1.9535504e-12,2.2265142e-16,0.0,0.0,0.0,7.479999999999999e-16,1.9906534401263988e-14,1.4566063832753698e-12,1177.6763659115695,12.679261896934252,0.0
248,248,249,-76.53076192644677,-12.793545933093055,8385.810000000001,,,219.4252537786857,0.8703324639017059,34610D,247.96353,12.274106,-0.06031885,224.84262768950347,63459.37316012468,-5.202676153690865e-05,0.098707279029994,5.516325127500001,-0.0009828308057912,-3052.4104998416733,0.0001578963456107,33656.828581876965,0.1375857773991206,0.0459693760625,0.076531067102571,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7122655912684897,0.0,3.36758660857248,3.731179761980431,508630963790009.3,2.42653518393326,474.959558919264,780.046374515749,0.0157896345611,0.0077150464935056,0.049353639514997,-0.0004914154028956,6.39706313585304,6.396053222422887,0.0157896345610699,0.0844313165262502,826266258786191.9,0.0049255724357766,5.66152919037046e-06,3.16,35.8,2023-08-06 17:09:00,0.0001578963456107,0.1375857498408717,0.0,336.5682858187697,248,0.0001578963456107,12.274106,-0.06031885,0.1375857498408717,0.0,0.0,0.4728548297702564,1150.89533808929,13164.702903944126,0.4308312942070461,-0.9024324882958732,1.5583222059730049,230.66738210844616,0.1074500777595059,inf,0.0,221.61757064539748,0.0,0.0,0.0,0 days,0.0001456162,-4.456739e-08,87360.56,0.13342972,-299.1836,0.0,0.0,1.0,-5.370203425055072e-13,2.2647017e-12,2.148094e-16,0.0,0.0,0.0,7.48e-16,2.3422667503362225e-14,1.727681392731904e-12,1178.2293622657758,13.164702903944123,5.0398869721125496e-14,0.0001456162,-4.456739e-08,87360.56,0.13342972,-299.1836,0.0,0.0,0.0,-5.370203425055072e-13,2.2647017e-12,2.148094e-16,0.0,0.0,0.0,7.48e-16,2.3422667503362225e-14,1.727681392731904e-12,1178.2293622657758,13.164702903944123,0.0
249,249,250,-76.64005674164872,-12.742630004882812,7513.320000000001,e80338,SKX5563,219.153333144,0.8708004560022917,34610D,256.37003,10.282571,-0.87579703,217.5524906924871,63453.856834997176,0.0521208063096623,0.132619134106422,5.883627960000002,1.367208320296704,-1900.905290443893,0.0001251824080488,38178.372603429336,0.0548527584688641,0.049030233,0.0808996882783872,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6777782704341166,0.6838826854177992,3.4010827411254856,4.069381377570137,585680603450834.6,3.00138873570583,503.577398595545,843.951216470102,0.0125182408049,0.0087316088808813,0.066309567053211,0.683604160148352,7.59419804045527,7.593247499448378,0.01251824080488,0.1051996373956071,1310717742607081.8,0.0054369358509295,8.890619811348585e-06,3.16,35.8,2023-08-06 17:10:00,0.0001251824080488,0.0548527656762132,0.0,381.7837260342934,249,0.0001251824080488,10.282571,-0.87579703,0.0548527656762132,0.0,0.0,0.5187912071602995,1151.5144369948143,12952.678010921,0.4785107143943715,-0.8780817138568529,1.8649140953323136,232.5494095239791,0.0465474155569645,inf,0.0,223.11948652274083,0.0,0.0,0.0,0 days,0.00011474614,-1.3394973e-07,78232.08,0.059710875,-294.5348,0.0,0.0,1.0,-5.858954033896051e-13,2.7785974e-12,2.2178363000000001e-16,0.0,0.0,0.0,7.479999999999998e-16,2.947491137282041e-14,2.192702134226021e-12,1178.833798266778,12.952678010921002,9.486178372252563e-14,0.00011474614,-1.3394973e-07,78232.08,0.059710875,-294.5348,0.0,0.0,0.0,-5.858954033896051e-13,2.7785974e-12,2.2178363000000001e-16,0.0,0.0,0.0,7.479999999999998e-16,2.947491137282041e-14,2.192702134226021e-12,1178.833798266778,12.952678010921002,0.0
250,250,251,-76.74480569773709,-12.686920166015623,6972.3,e80338,SKX5563,211.436666484,0.8713038559911179,34610D,259.97308,7.452401,-1.2860019,211.8475474113233,63447.973207037176,-2.918827424241243e-05,0.1122250942565402,6.11810475,-0.0006653595507232,-2722.4299848021205,0.0001407688797782,41220.73392052831,0.0477601617887025,0.05098420625,0.0816700675581927,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6554150926658593,0.0,3.455173358858075,4.317108195181235,635788068217478.2,2.70653548328376,484.283718000507,798.373733170332,0.0140768879778,0.0079761667675069,0.0561125471282701,-0.0003326797753616,7.03502681975753,7.034036646298512,0.0140768879778199,0.0907761674322356,997632431701634.0,0.0051405591992507,6.813462127208115e-06,3.16,35.8,2023-08-06 17:11:00,0.0001407688797782,0.0477601775116323,0.0,412.2073392052831,250,0.0001407688797782,7.452401,-1.2860019,0.0477601775116323,0.00080988806,9.452799e-09,0.5523696259542391,1152.1803582634052,12400.754338432258,0.4774162297831949,-0.8786772692744474,1.9085488994493665,232.79458861618343,0.0419917165187914,inf,0.0,223.3268630791584,0.0,0.0,0.0,0 days,0.00013610288,-3.9919787e-08,72514.086,0.03870766,-287.4682,0.0,0.0,1.0,-6.165606779850887e-13,3.1447507e-12,2.3536547000000004e-16,0.0,0.0,0.0,7.48e-16,3.3849837208753964e-14,2.528190134227309e-12,1179.490866995026,12.400754338432256,8.75107339675927e-14,0.00013610288,-3.9919787e-08,72514.086,0.03870766,-287.4682,0.0,0.0,0.0,-6.165606779850887e-13,3.1447507e-12,2.3536547000000004e-16,0.0,0.0,0.0,7.48e-16,3.3849837208753964e-14,2.528190134227309e-12,1179.490866995026,12.400754338432256,0.0
251,251,252,-76.84502852590458,-12.633765269134017,6195.06,e80338,SKX5563,201.662222048,0.8717790586108632,34610D,263.92084,3.133592,-6.2575035,206.27031837498808,63441.855102287176,9.34109604646135e-06,0.1204520644529764,6.4639581900000005,0.000234723615089,-2464.01314895878,0.0007165539842119,45932.304502068175,0.1901776952054898,0.05386631825,0.0815354259596812,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6333694253103737,0.0,3.522818117321879,4.729454194981123,719823616747920.2,2.89542201291484,485.690930489075,801.514468434068,0.0716553984212,0.0080301256843084,0.0602260322264882,0.0001173618075445,7.50001115725683,7.494640842500899,0.07165539842119,0.0917023689036376,1104254161611259.2,0.0051947929734632,7.538160350171627e-06,3.16,35.8,2023-08-06 17:12:00,0.0007165539842119,0.1901776502105777,0.0,459.3230450206818,251,0.0007165539842119,3.133592,-6.2575035,0.1901776502105777,0.0071982453,1.4144851e-07,0.6062992056730453,1152.8089926405553,12058.337314138977,0.4924033018816835,-0.8703671571790927,2.127835986727059,233.9563523605595,0.1738109319727878,inf,0.0,224.87692135895773,0.0,0.0,0.0,0 days,0.0007106046,4.8780765e-07,64339.84,0.16753395,-286.71954,0.0,0.0,1.0000000000000002,-6.604019347031913e-13,3.6677896e-12,2.4853935e-16,0.0,0.0,0.0,7.48e-16,4.0092580004286114e-14,3.00738774275938e-12,1180.117801504339,12.058337314138974,1.1290759792296458e-13,0.0007106046,4.8780765e-07,64339.84,0.16753395,-286.71954,0.0,0.0,0.0,-6.604019347031913e-13,3.6677896e-12,2.4853935e-16,0.0,0.0,0.0,7.48e-16,4.0092580004286114e-14,3.00738774275938e-12,1180.117801504339,12.058337314138974,0.0
252,252,253,-76.94156515187228,-12.5804443359375,5486.400000000001,e80338,SKX5563,197.546666496,0.8722487642390647,34610D,266.36716,0.63711065,-7.4978685,198.59622248090665,63435.39114409718,3.254707814275688e-05,0.12574343588467,6.788544,0.0008867634513516,-2084.134520156879,0.0027339331792753,50599.46947263605,0.6453828884693422,0.0565712,0.0799801459983837,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6069988250340197,0.0,3.508053738284968,5.159777616478472,801609665406208.6,3.02448059194128,482.450078898797,797.738920512187,0.273393317928,0.0080233965404443,0.062871717942335,0.0004433817256758,7.8360476919483,7.814682871161318,0.2733933179275299,0.0895093374964194,1186311714825626.8,0.0050485564905092,8.10724546070823e-06,3.16,35.8,2023-08-06 17:13:00,0.0027339331792753,0.6453829450110097,0.0,505.9946947263605,252,0.0027339331792753,0.63711065,-7.4978685,0.6453829450110097,0.022051249,4.048821e-07,0.6617710002793684,1153.4303582644843,11602.085767419729,0.8667484411908327,-0.498745566088824,2.3481754589195187,235.0215073745096,0.6041221798463546,inf,0.0,228.0623336735256,0.0,0.0,0.0,0 days,0.0027222515,3.6564873e-07,56951.684,0.6194864,-286.61774,0.0,0.0,1.0,-7.000687197563117e-13,4.1330797e-12,2.3966294e-16,0.0,0.0,0.0,7.48e-16,4.5616807135951953e-14,3.4330110925357568e-12,1180.7466943260893,11.602085767419728,1.3076123096205905e-13,0.0027222515,3.6564873e-07,56951.684,0.6194864,-286.61774,0.0,0.0,0.0,-7.000687197563117e-13,4.1330797e-12,2.3966294e-16,0.0,0.0,0.0,7.48e-16,4.5616807135951953e-14,3.4330110925357568e-12,1180.7466943260893,11.602085767419728,0.0
253,253,254,-76.99479201744344,-12.490127563476562,4884.42,e80338,SKX5563,188.286666504,0.8730265180277859,34610D,270.64276,0.83388394,-3.828391,185.92487644765723,63428.602600097176,-2.3771892097024687e-05,0.125930844280607,7.0711973100000005,-0.0006928509272764,-2592.063825539785,0.0030410058224221,54859.13786497408,0.5405564358221169,0.05892664425,0.0808125218567499,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5637629243557004,0.0,3.540168548429725,5.481212620791999,864203624913572.6,3.01019027319203,477.86711480831,795.358184967906,0.304100582242,0.0080744574444378,0.0629654221403035,-0.0003464254636382,7.79809944799176,7.774457278142755,0.30410058224221,0.086314460580142,1224287723652976.0,0.0049874420137967,8.380490299727396e-06,3.16,35.8,2023-08-06 17:14:00,0.0030410058224221,0.5405560954006265,0.0,548.5913786497408,253,0.0030410058224221,0.83388394,-3.828391,0.5405560954006265,0.025589528,1.9017325e-07,0.7061468290881588,1154.459076037368,11251.203865303303,0.8998037612641995,-0.4362948443596364,2.546383693031544,235.90664412684063,0.5275176301957625,inf,0.0,228.39107839124893,0.0,0.0,0.0,0 days,0.0029642067,-3.534588e-08,50697.51,0.5031025,-287.10065,0.0,0.0,1.0,-7.337725350067274e-13,4.7598097e-12,2.1573484000000002e-16,0.0,0.0,0.0,7.479999999999998e-16,5.33022180431482e-14,4.026037168915256e-12,1181.811045500788,11.251203865303305,1.5171866229297636e-13,0.0029642067,-3.534588e-08,50697.51,0.5031025,-287.10065,0.0,0.0,0.0,-7.337725350067274e-13,4.7598097e-12,2.1573484000000002e-16,0.0,0.0,0.0,7.479999999999998e-16,5.33022180431482e-14,4.026037168915256e-12,1181.811045500788,11.251203865303305,0.0
254,254,255,-77.03989129317432,-12.3992816472458,4137.66,e80338,SKX5563,187.257777616,0.873795120442069,34610D,277.03015,1.2209165,1.2545353,172.9341698276391,63421.53140278718,-2.893859799847643e-05,0.1267766347591622,7.430676989999999,-0.000912887649676,-1460.3141250733945,0.0024871388874069,60542.093300348366,0.2890979389755764,0.0619223082499999,0.0832584446008048,descent,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5182919678527186,0.0,3.620020615603791,5.8855280972103134,953465617484529.2,3.02409391734937,475.529261599803,794.477304422135,0.248713888741,0.008104133484881,0.0633883173795811,-0.000456443824838,7.82172671487179,7.802321258258335,0.24871388874069,0.0847824638687324,1255355548126546.5,0.0050364773982413,8.600035074791173e-06,3.16,35.8,2023-08-06 17:15:00,0.0024871388874069,0.2890982893810717,0.0,605.4209330034837,254,0.0024871388874069,1.2209165,1.2545353,0.2890982893810717,0.028484883,4.6908795e-08,0.7613298269095488,1155.475692796811,10882.631085568994,0.8991749064984706,-0.4375894051773493,2.808814574896216,236.989196469712,0.300106133506122,inf,0.0,228.1894850978181,0.0,0.0,0.0,0 days,0.0024160228,-2.052639e-08,42947.625,0.283388,-288.50888,0.0,0.0,1.0,-7.755475923116136e-13,5.7602456e-12,2.1337145000000001e-16,0.0,0.0,0.0,7.48e-16,6.576244794676459e-14,4.984698191693333e-12,1182.8743507587542,10.882631085568994,1.9096607737199587e-13,0.0024160228,-2.052639e-08,42947.625,0.283388,-288.50888,0.0,0.0,0.0,-7.755475923116136e-13,5.7602456e-12,2.1337145000000001e-16,0.0,0.0,0.0,7.48e-16,6.576244794676459e-14,4.984698191693333e-12,1182.8743507587542,10.882631085568994,0.0
