,index,longitude,latitude,altitude,time,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
108,108,2.2491615696957235,49.70246887207031,11209.02,2024-06-07 11:11:00,248.476666452,34610D,217.92085,38.23089,2.640578,228.75768711484983,62712.08344329942,0.3427093471270889,0.4682179279600544,28.093075677603267,30253.647999888424,-25.151571224942487,2.398041308038843e-05,0.2189791077049745,0.415523321074075,0.2341089639800272,0.5278717058392846,0.0112272230977359,0.0005983573631336,0.0001206835110385,2.5295632531963985e-05,1552686239368939.8,88.74602606554872,34.75113461319524,0.0337116908131239,0.0006879936900637,0.000561861513552,0.3154072281340321,0.0168096986847642,0.0033903710086462,0.0007106321190333,4.361973202616485e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7730071904325466,15.126823999944213,11.227223097735974,25.29563253196398,1552686239368939.8,9.52541110712061,687.082089073465,1278.08024135039,0.00239804130804,0.0167211303918068,0.203350282279588,15.1271645238524,12.1612760330622,12.16098440763264,0.002398041308038843,0.43516774948445525,10.929766841404623,409371049189175.7,4.141643362593491
109,109,2.3519650021114864,49.81824971861758,11201.4,2024-06-07 11:12:00,247.962222008,34610D,218.00618,37.65661,2.588224,226.5805019526373,62683.990367621824,0.3415777539277307,0.5317941349692932,31.90764809815759,34577.21778352628,-25.16047189176812,2.376393492640064e-05,0.2192423908360053,0.4077403070134284,0.2658970674846466,0.5983357064984373,0.0118726395805256,0.0005983969920147,0.0001230275905371,3.1064361505058384e-05,1528392843225334.5,100.79626034207982,39.46976069742095,0.0382891777177891,0.0007814117901589,0.0006381529619631,0.3788280057316692,0.0190934406442019,0.0039255210652229,0.0009911907152973,4.876742099737652e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7655002398167913,17.28860889176314,11.87263958052563,31.064361505058383,1528392843225334.5,10.3439247185038,702.295799963214,1319.56325030098,0.00237639349264,0.0176096995980353,0.228458406006565,17.2885172646787,12.9734414113488,12.973133118657577,0.002376393492640064,0.4768557289290509,11.71959509728053,477025145619835.2,5.451072035190024
110,110,2.4545047157689144,49.93318176269531,11193.78,2024-06-07 11:13:00,248.476666452,34610D,218.07513,37.110497,2.5497904,228.75045793215932,62652.08271952366,0.3196621636001643,0.3229997010065005,19.37998206039003,19467.52947520157,-930.5756550003888,2.378141798336344e-05,0.219505990517815,0.4049036911267517,0.1614998505032502,0.3642223723640781,0.0095141168248202,0.0005982879160067,0.000114009098676,1.5443291104170772e-05,1087653211958860.4,61.22136332877211,23.97303780870247,0.023255978472468,0.0004746118055605,0.0003875996412078,0.1843834133854714,0.0115948090791593,0.0022094942870637,0.0002992907045522,2.1078699735688308e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7727092846015635,9.733764737600785,9.51411682482025,15.443291104170772,1087653211958860.2,7.15802897612221,643.54857228877,1171.53547989365,0.00237814179834,0.0146139531331988,0.14013566223962,9.73384977497091,9.58916871857699,9.588940679970664,0.002378141798336344,0.3235049041723894,9.17590322840027,218228415214198.7,0.8482511789548062
111,111,2.5585134405838814,50.04913330078125,10911.84,2024-06-07 11:14:00,246.418888676,34610D,218.41318,36.869114,2.7246053,228.10314707559985,62632.70273746328,0.2691674371466574,0.1950072133037046,11.700432798222277,9924.791151086543,-1629.255050487988,2.9277185968996985e-05,0.2294810184560539,0.4988780386185282,0.0975036066518523,0.2113966962445886,0.0069479966702059,0.0154037977926563,0.0002137800131695,5.046494468890986e-06,596921759937508.1,36.96166720958417,14.473435371400958,0.0140405193578667,0.000286541211385,0.0002340086559644,0.0812945681220165,0.1802311009103808,0.0025013186776935,5.9046169399859405e-05,6984242937945384.0,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7699261554683783,4.9623955755432725,6.947996670205926,5.046494468890986,596921759937508.1,5.07150831785239,592.231599889079,1042.20014346702,0.0029277185969,0.0121170743523793,0.0877452758061145,4.96228102247835,7.24145724078065,7.241245237497186,0.0029277185968996987,0.21169607246577263,7.747506387472747,893001092823097.0,1.2231067500067128
112,112,2.6632937869510136,50.16543630826271,10416.54,2024-06-07 11:15:00,247.962222008,34610D,220.39838,35.26218,2.2111194,227.4348867993288,62621.00230466505,0.2864637573951288,0.2589429734044391,15.53657840426635,14066.828409157137,-1347.9724799851097,4.081747862181339e-05,0.2479300291490483,0.5831448753503502,0.1294714867022195,0.2684350919768751,0.0084521974108633,0.0099341156019068,0.0001236789396622,8.586237516628136e-06,763998534307039.0,49.0800511790774,19.21874748607748,0.0186438940851196,0.0003804876343901,0.0003107315680853,0.1313182277622153,0.1543421659260716,0.0019215475430186,0.0001334007523747,1.1869923129005886e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.764205429434935,7.033414204578568,8.45219741086334,8.586237516628136,763998534307039.0,6.24759907522389,612.163620743909,1085.79323747707,0.00408174786218,0.012877755048314,0.112321663697211,7.03325378425689,8.7221463116676,8.721790310178072,0.0040817478621813395,0.2520829912135125,8.42948770688263,665504734239875.6,0.9261751010471827
113,113,2.760965447676809,50.27320861816406,10005.06,2024-06-07 11:16:00,247.447777564,34610D,222.49506,33.584743,1.660235,226.84717956143177,62605.46572626079,0.1706583702883739,0.1259433919874008,7.556603519244048,4086.476953768329,-1967.0707888087209,6.209065921150163e-05,0.2641541479283012,0.7266143272673034,0.0629716959937004,0.1268149274298525,0.0050116438283438,0.0326451348685139,0.0005715732722284,2.3323589364261207e-06,1709382912859903.0,23.871310517291946,9.347518553304887,0.0090679242230928,0.0001850596780223,0.0001511320703848,0.0378710053904608,0.2466863410336092,0.004319152600427,1.7624711747137928e-05,1.2917128935052784e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7586307019548902,2.0432384768841647,5.011643828343844,2.3323589364261204,1709382912859903.0,4.07639698913491,558.731539517522,965.815726320037,0.00620906592115,0.0107786803494498,0.0653956801053865,2.04324268997666,6.06713233765434,6.066755648796831,0.006209065921150163,0.16023777718139692,6.855828341467275,1148114337978782.8,1.5592506767592658
114,114,2.8727021088471285,50.395776780985166,9403.08,2024-06-07 11:17:00,248.476666452,34610D,225.84477,31.312338,1.0837394,224.6456361474304,62597.90912274154,0.2280982248911552,0.1726116128900729,10.356696773404378,7559.157385681323,-1667.0366352168132,9.91886011886245e-05,0.2894286270192026,0.8440754395884924,0.0863058064450364,0.1672433858553381,0.0062457005615909,0.0198945135690869,0.0003071423028972,8.38462607772394e-07,595184654615546.0,32.71680510718443,12.811233908701215,0.0124280361280852,0.000253633390369,0.000207133935468,0.0646848268538793,0.2060414444894123,0.0031809796973914,8.683702984536573e-06,6164146992036625.0,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7456760006935896,3.7795786928406616,6.245700561590991,0.838462607772394,595184654615546.0,5.11866378741346,580.681247913004,1008.0077004198,0.00991886011886,0.011425854538341,0.0850221465418539,3.77956706288114,7.44120680484343,7.440468795151452,0.009918860118862451,0.19208319426635972,7.625283451820541,1074080049571241.0,1.4651777253424598
115,115,2.977005807976973,50.50946044921875,8892.54,2024-06-07 11:18:00,240.759999792,34610D,229.35919,29.862795,0.7561742,221.69923311591424,62587.55242596813,0.244480655278489,0.207855778108794,12.471346686527644,9886.028771093585,-1621.2433797342617,0.0001606890068021,0.3123670418127278,0.9722914390467176,0.103927889054397,0.196979571354802,0.0071118662298674,0.0148303477695279,0.0002125396472662,1.6233860045579409e-06,435350167642577.06,39.39698418274082,15.427055851234696,0.0149656160238331,0.0003054207351802,0.0002494269337305,0.0886945493408853,0.1849544085155556,0.0026506556256893,2.0245809668899028e-05,5429402870708508.0,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7302361549562699,4.943014385546792,7.111866229867457,1.623386004557941,435350167642577.06,5.79756754999866,593.507944133742,1032.61402010343,0.0160689006802,0.0118079881574668,0.098210451455146,4.94390607022391,8.31728912202901,8.315952839826565,0.01606890068021,0.2140030415644011,8.052451484652067,968407511295991.0,1.3271532934893076
116,116,3.0779788368626644,50.619049072265625,8397.24,2024-06-07 11:19:00,234.586666464,34610D,233.48477,29.413828,0.41862518,220.45225810958937,62575.081079281605,0.2158418905094179,0.1869660741044259,11.217964446265556,7895.205736888504,-1527.3214896080117,0.0002509581652685,0.3360061550930239,1.0169016247667098,0.0934830370522129,0.1757244985290951,0.0065914420533429,0.0175901732048332,0.0002655263323012,1.3343438558940442e-06,965029611294095.0,35.437549685752884,13.876622020030492,0.0134615573355186,0.0002747256599085,0.0002243592889253,0.0739425626040211,0.1973259376154728,0.0029786649553025,1.4968621934512276e-05,1.0825667869090626e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7196850418837817,3.947602868444252,6.591442053342977,1.334343855894044,965029611294095.0,5.55655938595002,587.79449307966,1018.18255835424,0.0250958165269,0.0115385246401394,0.0926872471567315,3.94856891605677,8.03285082343179,8.030835419709286,0.02509581652685,0.2038654619558856,7.875942607995151,1017954178548156.9,1.3917646086101447
117,117,3.1787109375,50.727787341101696,7932.42,2024-06-07 11:20:00,230.985555356,34610D,237.38817,29.056137,0.28763685,215.692976458856,62563.86311483535,0.2507751488531463,0.25577531293609,15.3465187761654,12825.862394338274,-1230.5887262482695,0.0003333682917581,0.3594883900001084,0.9370832171186576,0.127887656468045,0.2378607361130672,0.0082392586698421,0.0105835972847388,0.0001392130545711,2.92658499321143e-06,496861492179269.25,48.4796528139065,18.9836437261166,0.0184158225313984,0.0003758331128856,0.0003069303755233,0.1264439378784161,0.1624213744496183,0.0021364357558627,4.49128915483631e-05,7625094218882714.0,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6983347799271664,6.4129311971691365,8.23925866984215,2.9265849932114305,496861492179269.25,6.75594962053111,611.384749553883,1066.7994632431,0.0333368291758,0.0123445609331032,0.117526927432012,6.41303643559404,9.5205433444661,9.517370554902183,0.033336829175810004,0.25035230348368065,8.577471247652419,688983397079875.4,0.9578190669590332
118,118,3.265166411528716,50.83488464355469,7559.04,2024-06-07 11:21:00,223.268888696,34610D,240.38718,28.675665,0.34421816,211.96146407969565,62548.51659605918,0.2623693178000729,0.3138151525467356,18.828909152804137,16753.652501031658,-1006.845389379059,0.000392242879491,0.3792984644511947,0.8419435634643819,0.1569075762733678,0.2887998891155232,0.0095248425682021,0.0076103346954691,9.164938355021258e-05,5.704915558844842e-06,627999403258733.1,59.48052401370826,23.29136062201872,0.0225946909833649,0.0004611161425176,0.000376578183056,0.1793423954114393,0.1432943006034225,0.0017256579167774,0.0001074173367819,1.1824543711973896e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6819593320456636,8.37682625051583,9.524842568202116,5.704915558844842,627999403258733.1,7.73295172387484,627.776570125268,1099.94239239455,0.0392242879491,0.0128944988173998,0.138170614080951,8.37737972743413,10.7154699098893,10.711268491093353,0.0392242879491,0.28767033990545426,9.064617132562837,333698716560635.3,0.4880039180676614
119,119,3.349609375,50.942253500728285,7254.240000000001,2024-06-07 11:22:00,219.667777588,34610D,242.9124,28.295607,0.21446462,209.09306870929595,62529.68768690637,0.2553977963960536,0.3015331745803826,18.09199047482296,15885.177336080906,-1059.1313524483903,0.0004382786572056,0.3961172018832202,0.7529569298566812,0.1507665872901913,0.2755287171705624,0.0092451835932844,0.0081373796844688,0.0001001152625691,4.4357419575410095e-06,568094085680282.8,57.15259790996572,22.379792217356,0.0217103885697875,0.0004430691544854,0.0003618398094964,0.1672637735076916,0.1472213957414286,0.0018112843767849,8.025140124460448e-05,1.0277952786930932e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6692248026618928,7.942588668040453,9.245183593284446,4.435741957541009,568094085680282.8,7.57701462095181,624.574376738676,1094.09168145701,0.0438278657206,0.0128056380789337,0.134854678818415,7.94281297390587,10.5308831927917,10.526269753418786,0.04382786572056001,0.2807254833890546,8.966109002650796,409975335973113.3,0.5893523108644922
120,120,3.4331533071157097,51.04801940917969,6934.200000000001,2024-06-07 11:23:00,217.609999812,34610D,245.37253,27.733177,-0.07772404,206.28627494150055,62511.59569643155,0.2892285192740483,0.4714161383581641,28.284968301489847,28507.20801434747,-227.12551779127824,0.0004850921342695,0.4144216772350145,0.6763593087794266,0.235708069179082,0.4264127656785202,0.0115176624797914,0.0004617634731679,9.014131669879912e-05,1.2780501043272096e-05,961968842161848.6,89.35221486440642,34.988505788942945,0.0339419619617878,0.0006926931012609,0.0005656993660297,0.3257767181481593,0.0130609652013404,0.00254964428548,0.0003614960668861,2.720925820756878e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6569231382586737,14.253604007173736,11.51766247979142,12.780501043272096,961968842161848.6,10.4688674369959,670.803429464488,1198.06048235939,0.048509213427,0.0147059137331246,0.203577075829649,14.2537795918878,13.8432116170448,13.83649963990366,0.04850921342695,0.39311933873846416,10.716532668181678,358205856134649.2,3.002414290798337
121,121,3.5161590576171875,51.15243685447563,6865.620000000001,2024-06-07 11:24:00,215.552222036,34610D,245.82544,27.698282,-0.20656478,203.65960896446197,62483.31072813006,0.2937525101772377,0.5008061831428628,30.04837098857177,31154.861233686934,-25.23255156847206,0.0005029869870704,0.4184317550633592,0.6761294594789069,0.2504030915714314,0.4507552828101384,0.0118246787575251,0.0004600411247211,9.057116288283188e-05,1.4121134617016784e-05,1025247088659415.2,94.92280395289822,37.16983491286329,0.0360580451862861,0.0007358784731895,0.0006009674197714,0.3553123341268008,0.0138234863856201,0.0027215159031696,0.0004243170917516,3.0807004874991244e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6479607391856571,15.577430616843468,11.824678757525191,14.121134617016784,1025247088659415.2,10.9855814791131,677.685993403903,1215.67273283737,0.050298698707,0.0150600434867073,0.217020931559845,15.5778462296569,14.4103788114156,14.403134222328742,0.05029869870704,0.410406429817962,11.070850118413848,393137474795665.0,3.6000685229622857
122,122,3.59893798828125,51.2562017925715,6858.0,2024-06-07 11:25:00,215.552222036,34610D,245.80203,27.795204,-0.27907544,200.91065301443336,62453.26235714149,0.2663179637150537,0.3695010257174088,22.170061543044525,21124.79984453721,-630.8859027791243,0.0005119098601831,0.4188792518013388,0.6905027507238163,0.1847505128587044,0.3313531280902201,0.0103126264555537,0.0007279464024319,8.628422689529409e-05,7.552074144427601e-06,715185759462029.2,70.03522441447765,27.42436612874608,0.0266040738516534,0.0005429402826868,0.0004434012308608,0.2286315631900555,0.0161386165419551,0.0019129266204626,0.0001674299485595,1.5855712301982226e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6392451719464177,10.562399922268607,10.312626455553742,7.552074144427601,715185759462029.2,8.71379791050821,641.175099142003,1131.81207206165,0.0511909860183,0.0134921981360665,0.160398622437292,10.5616995912075,11.8882498477787,11.882167249203489,0.05119098601831001,0.31786280074930306,9.593124950517476,234233107949348.44,0.7917097263527786
123,123,3.681459169130068,51.35920715332031,6667.5,2024-06-07 11:26:00,212.465555372,34610D,247.18156,27.366695,-0.2932346,197.89227847804904,62431.09229559844,0.1607560921178408,0.1042078125,6.25246875,0.0,-2399.907969459384,0.0005657804283419,0.43019325922865,0.6815966681883558,0.05210390625,0.0926801093099728,0.0048310955704709,0.0368449748599369,0.0006902993265124,6.170318112470639e-06,4571862287861400.0,19.75154878125,7.734303843750001,0.0075029625,0.0001531216836734,0.0001250493749999,0.0302062740826328,0.2303720539062911,0.0043160749671649,3.857972117578166e-05,2.8585426084156908e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6278819947465897,0.0,4.8310955704709135,6.17031811247064,4571862287861400.0,3.92188727735929,541.311331773586,949.814417311757,0.0565780428342,0.0107707812425185,0.0634912125480252,-0.0008179117726904,5.89476390973282,5.891430653574094,0.056578042834190004,0.13915771180585307,6.481124819704163,1568893813319984.2,2.1263201782935037
124,124,3.763427734375,51.46089198225636,5943.6,2024-06-07 11:27:00,207.321110932,34610D,252.33058,25.153528,0.24562582,192.43703893973563,62424.839826848445,0.158824111471028,0.1096354,6.578124000000001,0.0,-2300.7539713205724,0.0008607364257469,0.475466618127243,0.6896685702379822,0.0548177,0.0948598516746233,0.0048865320390729,0.0354232262146443,0.0006633900412906,6.46523252592768e-06,4791819402356162.0,20.780293716000003,8.137139388000001,0.0078937488,0.0001610969142857,0.00013156248,0.0321442136829943,0.2330183745199811,0.0043638619519752,4.25291012443855e-05,3.152118221430473e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6043115881735561,0.0,4.886532039072902,6.46523252592768,4791819402356162.0,4.11923905851641,542.769479438463,958.619513069755,0.0860736425747,0.0109863354333516,0.0676809380632961,0.0001766733231343,6.16046528652627,6.155167309816144,0.08607364257469,0.1407511923931431,6.560590385650163,1711698861957428.2,2.3201855942898506
125,125,3.842839421452703,51.558929443359375,5250.18,2024-06-07 11:28:00,204.234444268,34610D,256.91016,22.727345,0.7902282,185.1192643946225,62418.261702848446,0.156445014338209,0.1149783285,6.898699710000001,0.0,-2528.7162862115947,0.001183094785169,0.5223781322577616,0.6744293630597085,0.05748916425,0.096311059934432,0.0049464442398476,0.0340308912765296,0.0006371441158674,6.698636945669696e-06,4965900289332736.0,21.79299238389,8.533691541270002,0.008278439652,0.000168947748,0.0001379739942,0.034124033442968,0.2347688997804364,0.0043954659273629,4.621188475448682e-05,3.4258254885908664e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5761269335391719,0.0,4.946444239847629,6.698636945669695,4965900289332736.0,4.17902823864334,539.346715237164,960.526175617386,0.118309478517,0.0111301963025841,0.0694753865455244,0.0001191503339432,6.24206300201498,6.23468677660242,0.11830947851689999,0.13706493307173273,6.494446516421192,1936933779632859.0,2.6246558366151502
126,126,3.922271728515625,51.656504485566735,4488.18,2024-06-07 11:29:00,201.147777604,34610D,261.9831,19.776108,0.5529215,177.41330888710536,62411.363003138445,0.1538809741307234,0.1210120285,7.26072171,0.0,-2146.422499462621,0.0011967908174274,0.5781807214749808,0.4750180740025504,0.06050601425,0.0979978620315546,0.0050425290795621,0.0325994125835287,0.0006101560493331,6.954805049972809e-06,5156959099879184.0,22.93661988189,8.981512755270002,0.008712866052,0.0001778135928979,0.0001452144342,0.0366124003612834,0.2366952626784745,0.0044301732738811,5.049690401515521e-05,3.744324489407485e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5467726525243585,0.0,5.04252907956218,6.9548050499728085,5156959099879184.0,4.20887499830975,535.515795119005,959.254525713995,0.119679081743,0.0111908700135255,0.0703888329893383,-7.20956431905506e-06,6.28984457010625,6.282325940109042,0.11967908174274,0.13308075447642828,6.438414830409528,2155945969162830.2,2.920469930113482
127,127,3.999691525021115,51.75123596191406,3840.48,2024-06-07 11:30:00,190.858888724,34610D,265.4446,16.749874,0.22388567,170.18679401440832,62404.10228142845,0.1519272356431731,0.2306320097840063,13.83792058704038,8879.915240292854,-956.6311998397996,0.0008964614297153,0.6293215587409787,0.2851816543779275,0.1153160048920031,0.1793812832858423,0.0073644540471322,0.0136950925569469,0.000204802428215,3.628269803823538e-06,2675916937744585.0,43.71399113446056,17.117507766168952,0.0166055047044484,0.0003388878511111,0.0002767584117408,0.1019087302711235,0.189511603235199,0.0028340397376727,5.02077094136667e-05,3.702912608202586e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5210700539931351,4.439957620146427,7.364454047132202,3.628269803823538,2675916937744585.0,6.42241758057788,581.829693987141,1036.77570678623,0.0896461429715,0.0122362932304562,0.112612711993953,4.44013907240064,9.20317206142618,9.194929162083408,0.08964614297153,0.19393662334963246,8.059515813848646,1676330148649109.8,2.287470903476598
128,128,4.069321091110642,51.8360595703125,3550.92,2024-06-07 11:31:00,167.708888744,34610D,266.49866,15.271286,0.37209392,163.20575255886808,62390.26436084141,0.1494710385834056,0.128666626,7.71999756,2650.444080922478,-1228.5537347931738,0.000853728411466,0.6533386288489202,0.2572740946120044,0.064333313,0.0974130437649333,0.0052517182467574,0.0304902318817073,0.0005707393228195,7.171451561635092e-06,5318541373909114.0,24.38747229204,9.54963698172,0.009263997072,0.0001890611647346,0.0001543999512,0.0405432520507751,0.2353845157306148,0.0044061061795632,5.5363588557481104e-05,4.105912642933741e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4987066459219667,1.325222040461239,5.251718246757468,7.171451561635092,5318541373909114.0,4.91701742721564,543.894027141537,989.535446794424,0.0853728411466,0.011839020054358,0.0855844407023143,1.32542288864467,7.22901391410434,7.222847563927327,0.0853728411466,0.14203411964814605,6.926637870958289,2575561058675598.0,3.491535959629642
129,129,4.125601632254464,51.91584700244968,3177.54,2024-06-07 11:32:00,153.304444312,34610D,267.61133,12.766257,1.6501186,156.56405884585996,62382.544363281406,0.1474244255717495,0.1317876565,7.907259390000001,3508.3095850120158,-1073.904737132913,0.0015567983252567,0.6853981254114236,0.4471615069541588,0.06589382825,0.0962259520309699,0.0052738125686065,0.0295209826113039,0.0005527158829833,7.234215589745732e-06,5365352902567394.0,24.979032413010003,9.781279865430005,0.009488711268,0.0001936471687346,0.0001581451878,0.0417014039542143,0.2334300669552597,0.0043704678557224,5.720281915130133e-05,4.242523711948978e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4774160656430447,1.7541547925060077,5.273812568606574,7.234215589745732,5365352902567394.0,5.12701779785059,543.282604179908,994.631093752793,0.155679832526,0.0120086356042273,0.0902507438100175,1.75421787793592,7.51548691995011,7.503805008879234,0.15567983252566997,0.14133658482622238,6.917054637157984,2850476168171454.0,3.863982822814643
130,130,4.159659249441964,51.99424097093485,2849.88,2024-06-07 11:33:00,151.246666536,34610D,268.9632,10.957031,2.3587334,149.2069617522436,62374.63710389141,0.145083605435807,0.1596237537376744,9.577425224260464,6694.316325903172,-997.0346355552972,0.0019829924494448,0.7145704809689333,0.5290795857694776,0.0798118768688372,0.1134544045764325,0.0054185218651245,0.0265264017058902,0.0004885588266889,6.437886717138016e-06,4771423976020798.0,30.255086283438803,11.847275002410194,0.0114929102691125,0.0002345491891655,0.0001915485044852,0.0518954879892503,0.2540546288068594,0.0046791356302662,6.165837863564902e-05,4.569795634358274e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4538369613669278,3.347158162951586,5.4185218651245055,6.437886717138015,4771423976020798.0,5.59116469100527,550.389661303377,1006.94445975875,0.198299244944,0.0121876361481156,0.0992101761828982,3.34669952581565,8.14023121278013,8.124121141897373,0.19829924494448004,0.14971857978268432,7.15214389504353,2856100404916849.0,3.874620969905139
131,131,4.194501604352679,52.07244873046875,2545.08,2024-06-07 11:34:00,148.159999872,34610D,270.66458,9.935363,2.5195155,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0021415821650219,0.7426024407484337,0.5143642757128554,0.0766676254609077,0.10713919915107,0.0053324245504866,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.380542323417153,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0490589193882316,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4394967738665872,3.276342148927564,5.3324245504866985,6.827410496395771,5061943945893720.0,5.62314291084361,548.389072831068,1009.04615719013,0.214158216502,0.0123009228557627,0.100587985539452,3.2758624884493,8.17727147132941,8.159796596468208,0.21415821650219002,0.14731256450023159,7.107317531007174,3084267318791026.0,4.183187670685132
132,132,4.229108537946429,52.148096116922666,2240.28,2024-06-07 11:35:00,144.04444432,34610D,272.0098,9.136633,4.0357733,141.33348954882695,62355.85956361183,0.142365756758761,0.2347276748528335,14.083660491170017,10197.746550325466,-794.5212666638021,0.0023311311658119,0.7715182733633559,0.5199154716044829,0.1173638374264167,0.1605304293871234,0.0070511371684416,0.0144540065669963,0.0002273446187356,4.580773658537163e-06,3386326432390952.0,44.49028349160607,17.42148802757731,0.016900392589404,0.0003449059712123,0.0002816732098234,0.0993058219570015,0.2035653212267183,0.0032018444247674,6.451406099373217e-05,4.769187178606916e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4274742842526274,5.098873275162733,7.051137168441615,4.580773658537163,3386326432390952.0,6.33679233284977,560.554895693202,1024.76778685108,0.233113116581,0.0124483821375142,0.113742404826413,5.09888541494183,9.13712348881398,9.115873192710863,0.23311311658119,0.16263838923234267,7.527760858406975,2858208858049762.5,3.8827747925014817
133,133,4.262542724609375,52.22433471679688,1996.44,2024-06-07 11:36:00,147.131110984,34610D,272.9934,8.689565,5.5158305,137.65375699024395,62341.775903120666,0.148281316913604,0.2479139507859916,14.874837047159495,11518.045500925333,-694.1269045700483,0.0023378398978359,0.7953015389274757,0.495475365298402,0.1239569753929958,0.1664160875187077,0.0073043473553386,0.0133722640478534,0.0002069143215913,4.38743588992666e-06,3242128604933405.0,46.98961023197684,18.4001734273363,0.0178498044565913,0.0003642817236039,0.0002974967409431,0.1086509766465124,0.1989102486634097,0.003077816816395,6.526239391751827e-05,4.822613468431895e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4155939281249843,5.759022750462665,7.304347355338624,4.3874358899266594,3242128604933405.0,6.60247736706103,563.126971398238,1030.65988059957,0.233783989784,0.0125538513121141,0.119151070638934,5.75987485301139,9.49119657996561,9.469059435023432,0.23378398978358997,0.1660914295443094,7.665330423139199,2900171575911130.0,3.9413715463565095
134,134,4.295196533203125,52.30169677734375,1783.0800000000002,2024-06-07 11:37:00,147.131110984,34610D,274.11057,8.780042,5.7299147,133.70531697469485,62326.90106607351,0.1512574084073686,0.2526093814161463,15.156562884968778,12325.283306222447,-668.7941599515007,0.0028475032958751,0.8165956769930178,0.5653480427855304,0.1263046907080731,0.1673795568688209,0.0073131368924621,0.0130696462587592,0.0002017016353695,4.403308952105936e-06,3253967269969212.5,47.87958215361637,18.74866828870638,0.0181878754619625,0.0003711811318767,0.0003031312576993,0.1108420191969873,0.1980909154051819,0.003057103520479,6.67390290345396e-05,4.931895955291854e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.402849650193809,6.1626416531112245,7.313136892462121,4.403308952105936,3253967269969212.5,6.73256565126724,563.674046794483,1034.27085032457,0.284750329588,0.0126510055368873,0.122185853857027,6.16339099908696,9.65819305831163,9.630769410672926,0.28475032958751,0.16682978720124567,7.645639384480839,2995673033885370.0,4.071520745310723
