,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,nvpm_ei_n,EI_mass_meem,EI_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,surface_solar_downward_radiation,issr_issr,cocip_waypoint,cocip_level,cocip_u_wind,cocip_v_wind,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_potential_vorticity,accf_geopotential,accf_relative_humidity,accf_olr,accf_pcfa,accf_issr,accf_sac,accf_aCCF_CH4,accf_aCCF_O3,accf_aCCF_H2O,accf_aCCF_nCont,accf_aCCF_dCont,accf_aCCF_Cont,accf_aCCF_CO2,accf_aCCF_merged,accf_aCCF_NOx,accf_Fin,accf_nox_impact,accf_co2_impact,accf_diurnal,accf_warming_contrails
70,70,70,-0.7713206221417295,45.034262447033896,11422.38,252.07777756,34610D,216.08029,35.566505,10.449977,228.11046744680232,63879.7447363878,0.40034040586181346,0.455568304290798,31.91749158292344,34.404808929867,24.926628220199635,5.106973437186653e-05,21173.41687225124,1.0880403849932567,0.2659790965243619,0.6007835537801761,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7740960189278719,17.20277403542317,11.850966542429878,32.20557532644536,1511247749122263.2,10.2665711099983,702.095136958343,1322.66475842665,0.00510697343719,0.0177130975079921,0.227784152145399,17.2024044649335,12.8596453580535,12.858988652918704,0.0051069734371866,0.4762897368026752,11.680118530667212,7.349658625052132,6.779013370073771,7.835976291864234,272808477052406.0,2.1475660220148503,479747821055296.56,6.214034452318723,495919690427014.9,0.011680118530667211,5.47465212433028e-06,3.16,35.8,2024-06-07 10:33:00,2337452.695737733,1.0,70,211.73416872251246,36.493397,10.868906,0.059599277,3.9960946e-06,0.3413644119811478,1158.120070156642,15008.451302405547,0.8968125495899884,0.44241072647247687,1.6347555139501815,231.1653713579214,0.6208063869919711,0.0,1.0,224.56931963977502,28.117254249628648,75.31750379157909,0.9944609212883894,216.4927,4.89849847165146e-05,11384.72124810421,1.0,0.0022190880041205218,0.0057422463,150.63500758315817,0.342743441671625,6.456097539719108e-06,729141805083.9958,-5555997576.457715,0 days 00:27:00,-3.4516487691409074e-13,-5.21198964140277e-15,1192.3971944099171,1192.3971944099171,1192.3971944099171,298.6015647604912,298.6015647604912,298.6015647604912,218.60171996654051,218.60171996654051,218.60171996654051,-0.4128865,-0.4128865,-0.4128865,0.2856505,0.2856505,0.2856505,-0.12723601,-0.12723601,-0.12723601,-1.0,11378.98421159199,1.0113212077590166,,577210827301.007,,2.4909354130026463e-06,2786.35814174557,182.8175990893341,0.008068479674842454,0.051680736,0.45,-0.4128865,0.2856505,-0.12723601,218.60171996654051,1192.3971944099171,298.6015647604912,15008.451302405547,15008.451302405547,0.0,0.0,0.5478634,0.0,0.0,0.0,0.9999999999999998,-1.0332430640399117e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.479999999999999e-16,-1.24732223309265e-14,-1.0332430640399117e-12,1257.165017143176,-3.2987887128997566e-13,6.46090613691644e-14,day,-0.0
71,71,71,-0.6866455078125,45.1552734375,11430.0,252.07777756,34610D,215.94804,36.076534,10.080532,228.81291164766563,63847.82724480488,0.4009629426014463,0.45011457594753,31.513771055560927,33.941280634539,-24.918211763735435,5.07713422926301e-05,21147.990204226462,1.099371805117528,0.262614758796341,0.5929994244751648,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7767175485864773,16.970615809338668,11.78693561097742,31.522730703183544,1521506506161651.0,10.1811304549361,700.157018874103,1317.77924345599,0.00507713422926,0.0176115878375258,0.225057287973765,16.9706403172695,12.7789322603965,12.778283489791528,0.005077134229263,0.4708263676763045,11.583401809821185,7.249747730044581,6.689263291014512,7.772961861664386,262099953416708.25,2.031093067427695,472988756625192.2,6.240397693314729,496875355099913.06,0.011583401809821184,5.32458345533174e-06,3.16,35.8,2024-06-07 10:34:00,2400396.19738711,1.0,71,211.47990204226463,37.089718,10.451618,0.06016566,4.041425e-06,0.34116328125219514,1159.0773228492965,15137.146614007866,0.8963980474582622,0.4432499751979858,1.6344887984333387,231.16366981071414,0.6264684358325879,0.0,1.0,224.60652965823627,28.117254249628648,75.17141220309374,0.9979374457935485,216.36502,4.8398060693139574e-05,11392.414293898453,1.0,0.0022177094442696445,0.005787781,150.34282440618748,0.342529928185552,6.893647669788461e-06,721834805594.0662,-5547143759.112881,0 days 00:26:00,-3.446148358580977e-13,-5.203684021457275e-15,1191.7563226430582,1191.7563226430582,1191.7563226430582,299.6336141894867,299.6336141894867,299.6336141894867,216.38439755920587,216.38439755920587,216.38439755920587,-0.4424416,-0.4424416,-0.4424416,0.30614826,0.30614826,0.30614826,-0.13629335,-0.13629335,-0.13629335,-1.0,11402.723386989384,0.9965732035178071,,576407090090.0579,,2.5355222277910783e-06,2631.7443077438747,179.39726177489896,0.0086702142398608,0.05356785,0.43333333333333335,-0.4424416,0.30614826,-0.13629335,216.38439755920587,1191.7563226430582,299.6336141894867,15137.146614007866,15137.146614007866,0.0,0.0,0.550035,0.0,0.0,0.0,1.0,-1.0328368776075492e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,-1.2467941907305785e-14,-1.0328368776075492e-12,1256.0593551906766,-3.231038886275033e-13,6.383560925253948e-14,day,-0.0
72,72,72,-0.6008985565929379,45.27726512844279,11422.38,252.592222004,34610D,215.9344,36.519875,9.761709,229.67414678388488,63816.31347374932,0.40134230929122305,0.445522680456424,31.150395103497893,33.5007160743772,-24.91721517077336,5.121394087774375e-05,21173.41687225124,1.1122872321374306,0.2595866258624824,0.5858547511195744,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7796656912144146,16.750103264216914,11.731648751674816,30.80147137446477,1532342388826104.0,10.1187286497461,698.565248038595,1312.98712285524,0.00512139408777,0.0175038930919959,0.222761340228212,16.7503580371886,12.7263882987308,12.725736563610806,0.0051213940877743,0.4663831884949314,11.507165732061424,7.164459361756093,6.618254622718192,7.728712992563801,252770318765375.6,1.933672675158238,466264993514701.4,6.2918038290631335,499675052862701.8,0.011507165732061423,5.188717064186987e-06,3.16,35.8,2024-06-07 10:35:00,2457936.7284957846,1.0,72,211.73416872251246,37.579132,10.068689,0.062727764,4.2401844e-06,0.3415950452385812,1159.992598182656,15107.42462165003,0.8959240505027989,0.44420726663423504,1.6374916169189264,231.18281250210362,0.6337443520936913,0.0,1.0,224.67498467504413,28.117254249628648,74.85958453231254,1.007478792267635,216.35088,4.871271858212624e-05,11384.950207733842,1.0,0.002233983027056752,0.0058521293,149.71916906462508,0.34295576052469556,7.441290544297166e-06,714523535239.4634,-5142941356.102612,0 days 00:25:00,-3.1950386869810675e-13,-4.824508417341412e-15,1191.085633204891,1191.085633204891,1191.085633204891,300.82392905779886,300.82392905779886,300.82392905779886,212.93926468981527,212.93926468981527,212.93926468981527,-0.56640667,-0.56640667,-0.56640667,0.4350316,0.4350316,0.4350316,-0.13137507,-0.13137507,-0.13137507,-1.0,11407.518084365858,0.9958036160883305,,564312627852.2466,,3.0093876957601226e-06,2452.524148766075,176.140457504809,0.011184275249618715,0.0552557,0.4166666666666667,-0.56640667,0.4350316,-0.13137507,212.93926468981527,1191.085633204891,300.82392905779886,15107.42462165003,15107.42462165003,0.0,0.0,0.5539039,0.0,0.0,0.0,0.9999999999999999,-1.0324273993483343e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.48e-16,-1.2462618689935993e-14,-1.0324273993483343e-12,1254.9447327032726,-3.1757693864087543e-13,6.318438296047442e-14,day,-0.0
73,73,73,-0.5149506359565521,45.39895267809852,11414.76,253.621110892,34610D,215.93077,36.890366,9.669143,230.0387021898035,63785.16307864582,0.4018702412549699,0.450270461915824,31.526104889281747,33.8485317863324,-24.91737011808901,5.162173125719553e-05,21198.874111287292,1.1230292482264372,0.2627175407440145,0.5924007996193666,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7809097049316199,16.924077252074245,11.797439163345096,31.31597372688889,1524612731961414.0,10.2009756499696,699.893328856622,1316.31638845542,0.00516217312572,0.0175727400250184,0.225135230957912,16.9242658931662,12.8116179171481,12.810956593389689,0.0051621731257195,0.4700903182589691,11.58085232593752,7.238442787106903,6.685281794730681,7.77864424748461,260807334314349.7,2.016758986035276,472352059497133.75,6.319537984207575,501332175691573.1,0.011580852325937521,5.307426062726981e-06,3.16,35.8,2024-06-07 10:36:00,2495860.6099786116,1.0,73,211.98874111287296,37.960487,9.913723,0.06288183,4.3646187e-06,0.3420115014983757,1160.8708278784015,15183.098577289053,0.8956335577063927,0.4447926823928082,1.6409080340668445,231.2045540608412,0.6398422043661736,0.0,1.0,224.73826857900707,28.117254249628648,74.50507706999683,1.0230990631452337,216.3421,4.9353039030313574e-05,11377.507461465002,1.0,0.0022881013399612014,0.005908518,149.01015413999366,0.3433724365325225,7.99283132390041e-06,742100427966.7987,-18421632773.112743,0 days 00:54:00,-1.1444390536869116e-12,-1.7281029710672364e-14,1200.9437104599324,1190.3725525642326,1211.514868355632,301.95157708366776,300.9208316366097,302.9823225307258,202.1798044128539,194.73513723183805,209.62447159386977,-0.5678116,-0.85390204,-0.2817212,0.4320454,0.18672183,0.677369,-0.13576621,-0.17653304,-0.09499937,-1.0,11399.040768926543,1.0097364200507863,0.011571279540248114,567684515503.1323,29107919457.233273,3.2506109502369617e-06,4155.592762289934,210.37227145541658,0.011272724067977722,0.042438474,0.9,-0.5678116,0.4320454,-0.13576621,202.1798044128539,1200.9437104599324,301.95157708366776,15183.098577289053,15183.098577289053,0.0,0.0,0.55920786,0.0,0.0,0.0,1.0,-1.0320189419721306e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.48e-16,-1.2457308744045346e-14,-1.0320189419721306e-12,1253.8328891159344,-3.2288874015768686e-13,6.385771712527169e-14,day,-0.0
74,74,74,-0.4282706124441802,45.52120971679688,11407.14,254.135555336,34610D,215.93707,37.268414,9.608524,230.69915404214052,63753.63697375654,0.4024006476917247,0.456101753620944,31.97170328291852,34.2338583931596,0.0,5.1981571470470936e-05,21224.36195809077,1.1312786832529504,0.2664308606909876,0.600537980992893,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7831403747355954,17.11747908624674,11.87611530934902,31.918091663704303,1515566777124220.5,10.3041098052989,701.65877826695,1320.36102350987,0.00519815714705,0.0176523970488568,0.228050876810472,17.1169291965798,12.9189750366079,12.918303522890048,0.005198157147047,0.4750589390093159,11.677389959432428,7.332980642131756,6.773554718047759,7.846023108633721,270953071938387.7,2.125425796803045,479234386233181.06,6.361375200785321,503670702143718.6,0.01167738995943243,5.4523463070478445e-06,3.16,35.8,2024-06-07 10:37:00,2529220.743285817,1.0,74,212.2436195809078,38.348026,9.805684,0.06256573,4.440661e-06,0.3424127187931733,1161.7080277819855,15220.842704409255,0.894957952336046,0.446150494284688,1.644339600814437,231.22635169413465,0.6445808114056167,0.0,1.0,224.7924177005473,28.117254249628648,74.1433555447101,1.0364677501028836,216.34161,4.993611455648539e-05,11370.068322227644,1.0,0.0023532772194528205,0.005899839,148.2867110894202,0.3437762325897738,8.439579970583957e-06,769286987436.232,-17654950320.359875,0 days 00:53:00,-1.096809109505878e-12,-1.6561817553538758e-14,1200.1210824297918,1189.6422279619956,1210.599936897588,296.4471184516171,295.72575073214387,297.1684861710903,201.0056938751544,194.75512141796068,207.2562663323481,-0.7905793,-1.0092254,-0.5719333,0.6521717,0.48642585,0.81791747,-0.13840769,-0.1913079,-0.08550748,-1.0,11386.305648871064,1.0277801397218456,0.008285531817447579,586810198300.4224,32180427136.337147,4.1246115038774535e-06,3944.2329836143476,207.36428798847297,0.015608092464854012,0.039702557,0.8833333333333333,-0.7905793,0.6521717,-0.13840769,201.0056938751544,1200.1210824297918,296.4471184516171,15220.842704409255,15220.842704409255,0.0,0.0,0.563775,0.0,0.0,0.0,1.0,-1.0316070861518073e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.48e-16,-1.245195461838114e-14,-1.0316070861518073e-12,1252.7117947755887,-3.296651907370664e-13,6.468471557992519e-14,day,-0.0
75,75,75,-0.3409194946289062,45.64367779230667,11407.14,255.164444224,34610D,215.92288,37.624897,9.638227,231.3304572913578,63721.66527047362,0.40264616612008475,0.449833133657048,31.48388351747814,33.6917548551952,-24.918919591245604,5.173773132370676e-05,21224.36195809077,1.1280797849384403,0.2623656959789845,0.5916297838543639,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7853092109881028,16.8454077200734,11.798495945991814,31.0797564677365,1528161556082747.5,10.2084683788956,699.679839053048,1314.82998470141,0.00517377313237,0.0175318109502419,0.224916566828524,16.8458774275976,12.8290549941973,12.82839128233582,0.0051737731323706,0.4694943948826165,11.57599293502882,7.224419639190241,6.679876765190529,7.782518652284645,259114838996752.75,2.0002054388358355,470660246791864.8,6.392215598666978,505159656371222.7,0.01157599293502882,5.280326259993201e-06,3.16,35.8,2024-06-07 10:38:00,2549696.033112376,1.0,75,212.2436195809078,38.707615,9.8340845,0.055999033,4.0293207e-06,0.34243522144078375,1162.5065030031117,15360.16754894566,0.8945642463255936,0.4469393797775293,1.6450150949427043,231.23063774793678,0.6426701341235872,0.0,1.0,224.78282890974927,28.117254249628648,73.97344015858239,1.04667684234081,216.31976,5.0284204981767036e-05,11370.153279920709,1.0,0.002464049394757524,0.005622753,147.94688031716478,0.3438063584212551,8.227566205190044e-06,740108711188.8479,-45284371738.071625,0 days 01:22:00,-2.8132795923695958e-12,-4.2480521844780895e-14,1203.6419747928555,1188.8866142414377,1212.383171217657,304.0994715460204,289.08054583335104,333.65181444232087,197.01909164963513,189.08740559541553,205.40505169344829,-0.8129764,-1.1673992,-0.29451665,0.6560324,0.24531356,0.943029,-0.1569441,-0.22437018,-0.049203098,-1.0,11363.762022081122,1.0330341989340526,0.017848900866938654,563434812574.6117,37305086755.83055,4.52067847572583e-06,5468.026816227197,240.3415631147221,0.015258683352572092,0.026733562,1.3666666666666667,-0.8129764,0.6560324,-0.1569441,197.01909164963513,1203.6419747928555,304.0994715460204,15360.16754894566,15360.16754894566,0.0,0.0,0.5671632,0.0,0.0,0.0,1.0,-1.0311874233153278e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,-1.244649900150691e-14,-1.0311874233153278e-12,1251.569449305124,-3.221799816330593e-13,6.37956948817495e-14,day,-0.0
76,76,76,-0.2524175876524168,45.7672119140625,11399.52,255.678888668,34610D,215.97185,37.963806,9.654388,231.700474769156,63690.18138695614,0.40279979750243533,0.44938483376609,31.443152449560884,33.6172489299922,0.0,5.1701295720456185e-05,21249.88044946204,1.1213788785869094,0.2620262704130073,0.5908802972744013,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.786476190466077,16.808561386285287,11.794645566982776,30.93676559471073,1530309788016117.8,10.2071458974702,699.532038041734,1314.03016626088,0.00517012957205,0.0175106777093625,0.224692416883045,16.8086244649961,12.8317373326394,12.831073949490728,0.0051701295720456,0.4690818314898172,11.570443359175364,7.214803939265706,6.674447985701789,7.781883909258047,257989215704637.84,1.9891307745330504,469567278768804.25,6.419270678760878,506784907744604.1,0.011570443359175364,5.262459870173989e-06,3.16,35.8,2024-06-07 10:39:00,2571121.433794927,1.0,76,212.49880449462046,39.033356,9.848274,0.050274123,3.6790034e-06,0.34276920044608555,1163.2616849137937,15370.959841006048,0.894056459982492,0.447954290484615,1.6474165724261933,231.2458626624045,0.6391556692075859,0.0,1.0,224.7722166490661,28.117254249628648,73.86934428828819,1.0551187864864957,216.36034,5.0899798808130856e-05,11362.585327855857,1.0,0.0025785129771583115,0.0053032837,147.73868857657638,0.3441523602730302,7.933332869055755e-06,730773730516.3195,-45674070565.06598,0 days 01:21:00,-2.8374895287135256e-12,-4.284609188357424e-14,1202.6791156250022,1188.1163433080171,1211.2336357243385,298.81047189291854,281.36992220402567,329.7907261294712,199.724729289033,194.70425651969026,205.8240501508392,-1.1325607,-1.3637477,-0.70552105,0.95540905,0.65255535,1.1472495,-0.17715162,-0.2619909,-0.0529657,-1.0,11353.651064181386,1.0454074195567482,0.02009062458878273,568333846894.6732,41276673191.98942,5.248904764876574e-06,5063.01082004399,237.72538420481416,0.020655274355930266,0.025160588,1.35,-1.1325607,0.95540905,-0.17715162,199.724729289033,1202.6791156250022,298.81047189291854,15370.959841006048,15370.959841006048,0.0,0.0,0.570192,0.0,0.0,0.0,1.0,-1.0307641074452757e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.479999999999999e-16,-1.2440995895196228e-14,-1.0307641074452757e-12,1250.417160075068,-3.215725354601554e-13,6.37321166325739e-14,day,-0.0
77,77,77,-0.163455125762141,45.89076232910156,11399.52,257.222222,34610D,215.99841,38.28263,9.603858,231.64090492904103,63658.73823450658,0.40165829379917894,0.433267631336772,30.18593168449808,32.3280247462656,-24.929554611547648,5.0520675373151295e-05,21249.88044946204,1.0919437771277456,0.2515494307041506,0.5674750784546271,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7862256112512264,16.163860307544386,11.581697956325932,28.918284165094203,1560634564501927.8,9.94867522670995,694.563704600329,1300.56018505233,0.00505206753732,0.0172220102268387,0.216633815668386,16.1640123731328,12.5788925227082,12.57825706066648,0.0050520675373151,0.4553245283645851,11.312634180641718,6.9481400014849015,6.439417047954382,7.618373662277698,229261931331236.38,1.6978368297913882,448035523066663.1,6.415686232146622,506611862442744.1,0.011312634180641717,4.835172147555566e-06,3.16,35.8,2024-06-07 10:40:00,2611653.0384253105,1.0,77,212.49880449462046,39.30409,9.835226,0.04336541,3.1402817e-06,0.3427270522193285,1163.978183396701,15337.013037373777,0.8933817783982788,0.4492983396652257,1.644271991430203,231.22592262235705,0.6225384213664695,0.0,1.0,224.6379575457507,28.117254249628648,74.15622292490676,1.0443096245512864,216.38115,5.0515071852774144e-05,11362.441888537547,1.0,0.00272244509439588,0.0047005685,148.3124458498135,0.34412702894278746,6.408408230148704e-06,641133478485.3268,-28079664342.27938,0 days 01:20:00,-1.7444417052231968e-12,-2.6341069748870275e-14,1201.7090312921944,1187.3380336139858,1210.078522119481,293.81190149989817,279.54733930281,321.8387098860695,203.62460356877168,200.46290090610083,207.05970638855067,-1.198658,-1.4082931,-0.78126216,1.0487657,0.7877991,1.2464869,-0.1498924,-0.2962823,0.0065369606,-1.0,11356.111428144073,1.049197244162684,0.023906403364479942,524282029948.3339,34058213389.366917,5.344487989192252e-06,4500.877580305984,234.12439871256848,0.02163759899778171,0.022800619,1.3333333333333333,-1.198658,1.0487657,-0.1498924,203.62460356877168,1201.7090312921944,293.81190149989817,15337.013037373777,15337.013037373777,0.0,0.0,0.5666567,0.0,0.0,0.0,1.0000000000000002,-1.0303407357428324e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,-1.2435492063064465e-14,-1.0303407357428324e-12,1249.2647188661542,-3.0300661461940445e-13,6.144636209028608e-14,day,-0.0
78,78,78,-0.0742247046493389,46.013946533203125,11391.9,257.222222,34610D,216.08063,38.584698,9.545111,230.7117692503431,63628.55230282208,0.4013370498069125,0.437434229748762,30.50228867713649,32.7441489432488,0.0,4.964383154990117e-05,21275.42962224569,1.0627122334856391,0.2541857389761374,0.5729684611441804,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7829230049264575,16.37162614048305,11.631622791416577,29.46826286084826,1552371926671334.8,10.0109200559939,695.843137075915,1304.40190062028,0.00496438315499,0.0173078723073056,0.218717114874381,16.3720744716244,12.6368574363737,12.636230125493926,0.0049643831549901,0.4588306402475203,11.377622859364374,7.017852373833368,6.498318314387648,7.656627439541801,236762213582228.72,1.7716681543287298,454027516720164.8,6.378953179753951,505158037410759.6,0.011377622859364373,4.949347387124674e-06,3.16,35.8,2024-06-07 10:41:00,2657707.8796680397,1.0,78,212.75429622245704,39.542755,9.807335,0.037530925,2.6771233e-06,0.343008553543401,1164.6581605532776,15478.104170200191,0.8929425021824008,0.4501707318298618,1.6453643082643084,231.23285291759044,0.6063554030580587,0.0,1.0,224.53533859179066,28.117254249628648,74.59719476987374,1.031580697430499,216.45787,5.0342069360051516e-05,11354.601402615062,1.0,0.0028613934322771683,0.0041286657,149.19438953974748,0.34443063287497266,5.082073689984948e-06,617900020095.1694,-28449450542.51722,0 days 01:19:00,-1.767414574907384e-12,-2.66879600811015e-14,1200.7434908464268,1186.5543311710007,1208.936957170989,285.6695502153371,274.22989639324624,305.0919948077893,209.96241043397666,208.364670683242,212.80340907245582,-1.164905,-1.4246355,-0.76627266,0.98204684,0.76071125,1.127818,-0.18285812,-0.36702418,-0.0055614114,-1.0,11355.314861756828,1.0348678670531315,0.021359077762395,526804245086.159,31528301486.562534,4.674390593863441e-06,3904.0926760419843,228.16831712678027,0.020564772628397412,0.01998455,1.3166666666666667,-1.164905,0.98204684,-0.18285812,209.96241043397666,1200.7434908464268,285.6695502153371,15478.104170200191,15478.104170200191,0.0,0.0,0.56262845,0.0,0.0,0.0,0.9999999999999999,-1.0299176448670694e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.48e-16,-1.2429991881679547e-14,-1.0299176448670694e-12,1248.113042083008,-3.0755163985631866e-13,6.203727241035323e-14,day,-0.0
79,79,79,0.016204833984375,46.138202214645126,11391.9,257.222222,34610D,216.11589,38.921337,9.397972,229.9930663450752,63598.05001414495,0.40094242523245277,0.438710892087156,30.599484170440043,32.9099426408132,0.0,4.754798147691692e-05,21275.42962224569,1.0131335708384477,0.2549957014203337,0.5747008581574864,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7804203909691401,16.454910912437384,11.644634519218188,29.69279486604697,1548998656661684.2,10.0249173778247,696.268914665951,1305.97843805841,0.00475479814769,0.0173457704740665,0.219355446043578,16.4549713204066,12.6460480018189,12.64544673635171,0.0047547981476916,0.4600100062414106,11.397332110778464,7.042004116929203,6.516479123986878,7.665883982178271,239387278311846.44,1.797506972931466,456233606907353.94,6.343436156357696,503443186401237.9,0.011397332110778464,4.989896200966295e-06,3.16,35.8,2024-06-07 10:42:00,2707091.2187116523,1.0,79,212.75429622245704,39.77215,9.684166,0.02969836,2.0135296e-06,0.34295259059871447,1165.2943322757521,15333.527780625727,0.8925252895981042,0.4509973474731535,1.6442774648066665,231.22595735881723,0.5782647147109272,0.0,1.0,224.3467925126151,28.117254249628648,75.17250935560865,0.9859635736758754,216.48781,4.830307295116036e-05,11354.313745322195,1.0,0.0030341319221597017,0.0034718304,150.3450187112173,0.34439862326925036,2.738027296704615e-06,500494304220.4772,0.0,0 days 00:00:00,0.0,0.0,1199.7710990369098,1185.7645814022683,1207.7902872713305,273.14893274094715,266.43933935379266,284.11402736985656,217.26101815746014,216.5167425916033,218.63420415961735,-0.75152,-1.0359726,-0.5689844,0.50951964,0.37109336,0.770402,-0.24200046,-0.27850983,-0.18192098,0.0,11365.505831844015,1.0045167573945053,0.033774950946643054,454813320607.65607,14716483758.854046,2.6111857962671426e-06,1314.1344739053282,221.4805349972927,0.013794398218267487,0.016339624,1.3,-0.75152,0.50951964,-0.24200046,217.26101815746014,1199.7710990369098,273.14893274094715,15333.527780625727,0.0,0.0,0.0,0.5425814,0.0,0.0,0.0,1.0,-1.0294831779851296e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.479999999999998e-16,-1.2424343812214323e-14,-1.0294831779851296e-12,1246.9303991813529,-3.088532142403349e-13,6.221832968451412e-14,day,-0.0
