,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
132,132,-78.93507998644148,29.93830760473373,11452.86,,,,0.6981932126040854,2023-02-06 17:12:00,34610D,223.28568,32.871983,-11.498051,273.70005628907734,63074.12315758086,0.338547352278265,0.7179232448502754,43.07539469101652,41660.49338738072,0.0,1.2109143038253451e-05,0.2107189325931987,0.1025028700247804,0.3589616224251377,0.9673972790039008,0.0152573555713707,0.0006742927273125,0.0001462393309509,3.628235539e-05,1450000000000000.0,136.0751718289212,53.28426323278744,0.0516904736292198,0.0010549076250861,0.0008615078938203,0.657216613177975,0.0290454253662692,0.0062993169000607,0.0015628767787439,6.245932230197395e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.913695922782046,20.830246693690363,15.257355571370752,36.28235538999999,1450000000000000.0,,,,,,,,,,,,,,
133,133,-78.98284199053667,29.78259449093292,11452.86,,,,0.7003506256237189,2023-02-06 17:13:00,34610D,223.20645,32.03993,-11.455751,278.3860669852734,63031.04776288984,0.3384432274924472,0.7186396630972464,43.11837978583478,41696.63617146442,0.0,1.218130738317621e-05,0.2107189325931987,0.1041264786045662,0.3593198315486232,0.9727099065968352,0.0153649625591293,0.0006735036814723,0.0001460682041819,3.628235539e-05,1450000000000000.0,136.21096174345206,53.33743579507763,0.0517420557430017,0.0010559603212857,0.0008623675957166,0.6625122910196706,0.0290403875248813,0.006298224302552,0.0015644363792306,6.252165068946043e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.9295041485092,20.84831808573221,15.364962559129332,36.28235538999999,1450000000000000.0,,,,,,,,,,,,,,
134,134,-79.03273949256311,29.584625244140625,11452.86,adbb36,,224.297777584,0.7030132788114615,2023-02-06 17:14:00,34610D,223.2462,30.942913,-11.410103,265.20223113031795,62987.92938310401,0.3385048022083146,0.7182048768606287,43.09229261163773,41675.27921204331,0.0,1.2054608698000709e-05,0.2107189325931987,0.102539329679798,0.3591024384303143,0.9573320994899336,0.0150751579911845,0.0006738994632105,0.0001461540405765,3.628235539e-05,1450000000000000.0,136.12855236016355,53.30516596059587,0.0517107511339652,0.0010553214517135,0.0008618458522327,0.6496231193227912,0.0290398728594939,0.0062981126828965,0.0015634898751053,6.2483824286874696e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.8854057448187836,20.837639606021654,15.075157991184495,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
135,135,-79.05645517202521,29.455856323242188,11452.86,adbb36,NKS2975,224.812222028,0.704830788951633,2023-02-06 17:15:00,34610D,223.30383,30.239794,-11.299775,252.58625337291235,62944.83709049237,0.3499457180135578,0.4639763396285905,27.83858037771543,27829.52494734365,0.0,1.1922051635561204e-05,0.2107189325931987,0.1006932610340684,0.2319881698142952,0.6100926911402296,0.0112831149502088,0.0006744738106287,0.0001390820904345,2.592549776788284e-05,1582416039098923.0,87.94207541320304,34.43632392723399,0.0334062964532585,0.0006817611521073,0.0005567716075543,0.3141059024523917,0.0187763933898519,0.0038718479536624,0.0007217290534434,4.405221609544145e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.8431771209629599,13.914762473671823,11.28311495020885,25.92549776788284,1582416039098922.8,,,,,,,,,,,,,,
136,136,-79.06687776012534,29.398639385516827,11452.86,,,,0.7057632951433652,2023-02-06 17:16:00,34610D,223.3418,29.91558,-11.184148,238.5025226933105,62916.99851011466,0.3228934328543033,0.3238704861294608,19.43222916776765,18911.111990875816,0.0,1.1841859109571156e-05,0.2107189325931987,0.0995489325784188,0.1619352430647304,0.4196122217010342,0.0095446185231683,0.0006748522486507,0.0001314149435502,1.650608287486595e-05,1137817254512103.5,61.38641194097801,24.037667480528587,0.0233186750013211,0.0004758913265575,0.0003886445833553,0.1854732144611281,0.013113883550165,0.0025536852991379,0.0003207499850865,2.211032564071941e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7960955251000307,9.455555995437908,9.544618523168388,16.50608287486595,1137817254512103.5,,,,,,,,,,,,,,
137,137,-79.10059311810664,29.2152534096928,11452.86,adbb36,NKS2975,226.35555536,0.7082123721801155,2023-02-06 17:17:00,34610D,223.4606,28.981712,-10.778589,224.13828385711935,62897.56628094689,0.3397677174844975,0.4660596557117233,27.9635793427034,30471.02324237322,0.0,1.1625537203778369e-05,0.2107189325931987,0.0963101381427775,0.2330298278558616,0.5961271568282277,0.0111542386660138,0.0006760375424581,0.0001389115023529,2.8099010958901517e-05,1572942964516946.0,88.33694714360003,34.59094764692411,0.033556295211244,0.0006848223512498,0.000559271586854,0.3119124379445281,0.018904429457174,0.0038844628176611,0.0007857489224007,4.398511538981671e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7479503247366807,15.23551162118661,11.15423866601384,28.099010958901516,1572942964516946.0,,,,,,,,,,,,,,
138,138,-79.12208108340991,29.09747624801377,11452.86,adbb36,NKS2975,227.384444248,0.7098487751980636,2023-02-06 17:18:00,34610D,223.5237,28.434198,-10.368067,222.2731553585984,62869.60270160418,0.3273750160826488,0.48,28.8,39433.55273377737,-850.5297937487832,1.156361455601884e-05,0.2107189325931987,0.0950558444514448,0.24,0.6134593105169053,0.0112925876808893,0.000676667744102,0.0001396520316242,2.9725009114472365e-05,1548514683973690.0,90.9792,35.6256,0.0345599999999999,0.0007053061224489,0.0005759999999999,0.3252265252096123,0.0194880310301396,0.0040219785107798,0.0008560802624968,4.459722289844226e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7416217064022631,19.716776366888684,11.29258768088932,29.72500911447236,1548514683973690.0,,,,,,,,,,,,,,
139,139,-79.14233867938702,28.9852294921875,11201.4,adbb36,NKS2975,225.326666472,0.7114024546259109,2023-02-06 17:19:00,34610D,223.18486,29.105257,-8.738436,240.5021140682334,62840.80270160419,0.2408110848629683,0.1459686348489985,8.758118090939911,6303.715153874715,-925.8037309932628,1.86771038089554e-05,0.2192423908360054,0.1665540710868253,0.0729843174244992,0.1816860633056136,0.005875912139142,0.0221874873865587,0.0003298808349364,9.266881894268444e-07,402465853133698.9,27.666895049279177,10.833792078492673,0.0105097417091278,0.000214484524676,0.0001751623618187,0.0514619324065931,0.1943206346727213,0.0028891353083115,8.116044596479597e-06,3524843469315813.0,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.8030521622694913,3.1518575769373576,5.875912139142023,0.9266881894268444,402465853133698.9,,,,,,,,,,,,,,
140,140,-79.16177188648896,28.8793790138374,10927.08,adbb36,NKS2975,222.754444252,0.7128626647122293,2023-02-06 17:20:00,34610D,223.02577,28.713963,-6.7432,225.06100076121717,62832.04458351324,0.3379371927508766,0.4520785287913059,27.12471172747836,29277.169392959764,-282.1097229534389,2.63060725980998e-05,0.2289315186653853,0.2498155668395893,0.2260392643956529,0.5289215689243076,0.0110634343263116,0.0006172446062109,0.0001245307559894,2.385409571384093e-05,1484645334009754.8,85.68696434710412,33.55326840689073,0.032549654072974,0.0006642786545504,0.0005424942345495,0.3000924668170917,0.0167425820088132,0.0033778608574187,0.0006470354697576,4.027057670256042e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7517612460375814,14.638584696479882,11.063434326311633,23.85409571384093,1484645334009754.8,,,,,,,,,,,,,,
141,141,-79.18834392841046,28.733642578125,10843.26,adbb36,NKS2975,227.898888692,0.7147888550739816,2023-02-06 17:21:00,34610D,223.00795,27.7934,-6.1762996,225.64054727103328,62804.919871785765,0.3406136818001994,0.5201043824234186,31.206262945405115,33862.18013512385,0.0,2.8605893500610577e-05,0.2319670009896823,0.2758645084881398,0.2600521912117093,0.6007204730153692,0.0117901467415716,0.0006088463538602,0.0001252521353414,2.85431840759643e-05,1566269903126188.8,98.58058464453477,38.60214726346613,0.0374475155344861,0.0007642350109078,0.0006241252589081,0.3679264193823973,0.0189998194119146,0.0039086510699402,0.0008907261075736,4.887743044043004e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7537271977244843,16.93109006756192,11.790146741571684,28.543184075964295,1566269903126188.8,,,,,,,,,,,,,,
142,142,-79.21015812800482,28.612564086914062,10843.26,adbb36,NKS2975,226.869999804,0.7164008851253914,2023-02-06 17:22:00,34610D,222.90964,27.289549,-6.168614,226.77570109777065,62773.71360884037,0.3400762134640852,0.5730140732264872,34.38084439358924,37061.62732102751,0.0,2.888798473591617e-05,0.2319670009896823,0.2819937913547348,0.2865070366132436,0.6615143288787692,0.0123174018686802,0.000607961073137,0.0001269284260901,3.341992139648703e-05,1493003948307394.8,108.6090874393484,42.529104514869886,0.041257013272307,0.0008419798627001,0.0006876168878717,0.4234826769804,0.0209022150528849,0.0043639064665298,0.0011490051171786,5.133073642577089e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7576860436817624,18.530813660513758,12.31740186868022,33.41992139648702,1493003948307394.8,,,,,,,,,,,,,,
143,143,-79.23160259540265,28.493682861328125,10843.26,adbb36,NKS2975,222.754444252,0.7179701253870044,2023-02-06 17:23:00,34610D,222.81245,26.794586,-6.1647468,230.8836802445606,62739.33276444677,0.3409028157202324,0.4719744932969749,28.318469597818492,30056.28768864941,25.589212662334244,2.9170219198733864e-05,0.2319670009896823,0.2881961267264646,0.2359872466484874,0.5462838556922605,0.0113169713966382,0.0006070868674054,0.0001230881734172,2.4440243578156905e-05,1512311662653611.5,89.45804545950863,35.029946892501485,0.0339821635173821,0.000693513541171,0.0005663693919563,0.3204793104350826,0.017191770997857,0.0034856686967662,0.0006921102947313,4.282635184128264e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7715795189735223,15.028143844324704,11.316971396638278,24.440243578156903,1512311662653611.5,,,,,,,,,,,,,,
144,144,-79.25316305721509,28.375032069319385,10850.88,adbb36,NKS2975,224.297777584,0.7195202207588483,2023-02-06 17:24:00,34610D,222.73474,26.363766,-6.271557,227.5841285362695,62711.01429484895,0.3209240148899558,0.3502771320906522,21.01662792543913,21303.52590356631,-1096.7971980559175,2.917591109726628e-05,0.2316897086895457,0.2906935466105882,0.1751385660453261,0.4040224263009304,0.0098910122593982,0.0006071286472093,0.0001175441515064,1.653315259744287e-05,1139094952319610.0,66.39152761646221,25.99756874376821,0.0252199535105269,0.0005146929287862,0.0004203325585087,0.2078757244617294,0.0127597968812745,0.0024703816970231,0.0003474711165749,2.393993478464707e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7606856365759073,10.651762951783155,9.891012259398218,16.53315259744287,1139094952319610.0,,,,,,,,,,,,,,
145,145,-79.28412942325366,28.257580773305083,10523.22,adbb36,NKS2975,219.153333144,0.7210358079301221,2023-02-06 17:25:00,34610D,223.5019,23.826721,-5.1450305,230.9890000291161,62689.99766692352,0.2761935015403441,0.2283660896756263,13.701965380537583,11776.960837938766,-1574.0983677187658,3.623460745638931e-05,0.2438583539984122,0.3456272734132494,0.1141830448378131,0.2543350410649577,0.0078791166173385,0.0115538454988479,0.0001474173171458,6.5770311835446464e-06,669163483104941.1,43.28450863711822,16.949331175724993,0.016442358456645,0.0003355583358499,0.0002740393076107,0.1079593831199916,0.1583103910372949,0.0020199069760241,9.011825358364488e-05,9168854879423850.0,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7707400007529231,5.888480418969383,7.879116617338579,6.577031183544646,669163483104941.1,,,,,,,,,,,,,,
146,146,-79.32107778695911,28.143722534179688,10050.78,adbb36,NKS2975,224.812222028,0.7224908002741448,2023-02-06 17:26:00,34610D,225.94786,20.321955,-6.056398,230.6808616725328,62676.29570154298,0.2848419218932508,0.2725168190078122,16.351009140468737,14513.26454222445,-1344.630628047096,4.23734055880885e-05,0.2623101390680885,0.3227679093557097,0.1362584095039061,0.2936015928058446,0.0089042495924515,0.0087965418747392,0.0001051432430522,8.560027017628207e-06,762761392071440.0,51.65283787474073,20.22619830675983,0.0196212109685624,0.0004004328769094,0.0003270201828093,0.145593466475191,0.1438323365983774,0.0017191981282061,0.0001399650800078,1.2471918493756774e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7655343498481028,7.256632271112225,8.904249592451594,8.560027017628208,762761392071440.0,,,,,,,,,,,,,,
147,147,-79.35942429762616,28.02525329589844,9646.92,adbb36,NKS2975,233.557777576,0.7239864434268022,2023-02-06 17:27:00,34610D,228.95839,19.882063,-8.322534,229.6895619195924,62659.94469240251,0.3081174397737479,0.3725495125291508,22.35297075174905,21554.526093517845,-1042.185622550358,4.469240037624377e-05,0.2789651621734957,0.2531147490842576,0.1862747562645754,0.395874713488442,0.0102930385655301,0.000550200529806,0.0001061909704976,1.4081713858064574e-05,1023386418785893.2,70.61303460477525,27.650624819913578,0.0268235649020988,0.0005474196918795,0.0004470594150349,0.2300799900019204,0.012298616350352,0.002373683657633,0.0003147681380038,2.287572668685828e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7572167107910868,10.777263046758922,10.29303856553015,14.081713858064576,1023386418785893.2,,,,,,,,,,,,,,
148,148,-79.3991440993089,27.90140960176112,9334.5,adbb36,NKS2975,238.702222016,0.7255317398160175,2023-02-06 17:28:00,34610D,231.55627,20.388546,-9.318785,231.33648165019105,62637.59172165076,0.2978905924008788,0.3532538814580936,21.19523288748562,19619.09917247633,-1095.7647861734451,4.597352396945184e-05,0.2924280211383091,0.2019086189681974,0.1766269407290468,0.3739052934276603,0.0100883485243792,0.0005442677042393,0.0001041322611752,1.1978935738859192e-05,924134755421159.6,66.95574069156707,26.21850308181972,0.0254342794649827,0.0005190669278567,0.0004239046577497,0.2138248964243396,0.0115358807444896,0.0022071075267105,0.0002538963327293,1.958725136057104e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7583559015383698,9.809549586238164,10.088348524379228,11.978935738859194,924134755421159.6,,,,,,,,,,,,,,
149,149,-79.43934026754124,27.776275634765625,9006.84,adbb36,NKS2975,238.187777572,0.7270776574447997,2023-02-06 17:29:00,34610D,234.35403,20.839748,-9.658841,231.1856478913278,62616.39648876328,0.3226225113601183,0.4867406930103618,29.204441580621708,29296.174403913243,-204.19018184064615,4.674789374410422e-05,0.3071079752632247,0.1570144570574549,0.2433703465051809,0.5126960372402647,0.0116747291592177,0.000538675820297,0.0001081624432668,1.8948453847951946e-05,1253097787164846.0,92.25683095318396,36.125894235229055,0.035045329896746,0.0007152108142193,0.0005840888316124,0.3409539456999566,0.0157317265247579,0.0031588237556031,0.0005533790134456,3.659602112006208e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7533241127240898,14.64808720195662,11.674729159217788,18.948453847951946,1253097787164846.0,,,,,,,,,,,,,,
150,150,-79.47882886202831,27.653823852539062,8945.880000000001,adbb36,NKS2975,236.64444424,0.7285767774094934,2023-02-06 17:30:00,34610D,234.88249,20.25493,-9.471826,228.42813296122736,62587.19204718265,0.3147871831948192,0.4507132533188975,27.04279519913385,26788.428565414943,-127.67090559466428,4.646725338489512e-05,0.309903811577411,0.1484605278216215,0.2253566266594487,0.4731150257404978,0.0112737563070035,0.0005377011177292,0.0001066476343405,1.68502741194196e-05,1154063169012315.5,85.42819003406383,33.45193766132858,0.0324513542389606,0.0006622725354889,0.0005408559039826,0.3048738829352402,0.0145409412050963,0.0028840501339443,0.0004556785120607,3.1209093926463444e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7435008464309661,13.394214282707471,11.273756307003536,16.8502741194196,1154063169012315.5,,,,,,,,,,,,,,
151,151,-79.51754012197819,27.533432006835938,8907.78,adbb36,NKS2975,236.129999796,0.7300365806421333,2023-02-06 17:31:00,34610D,235.20302,19.510475,-9.315824,222.62372983029897,62560.14925198352,0.1681655600997268,0.0883829685,5.302978110000001,0.0,-2996.852265041827,4.603596000413783e-05,0.3116616498631758,0.1427302526064173,0.04419148425,0.0922057245464868,0.0044930386400306,0.0434987793203168,0.000815033810837,5.479167544863031e-06,4056378887947714.5,16.752107849490002,6.559783922070001,0.006363573732,0.0001298688516734,0.0001060595622,0.0238264855554669,0.2306730745473608,0.0043221064577789,2.9055905551431098e-05,2.151088844865288e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7241144263035703,0.0,4.493038640030688,5.479167544863031,4056378887947714.5,,,,,,,,,,,,,,
152,152,-79.55733666053186,27.40874726893538,8016.240000000001,adbb36,NKS2975,228.92777758,0.7315326402140242,2023-02-06 17:32:00,34610D,242.5453,17.235147,-11.822843,214.18129434711253,62554.84627387352,0.1653187637688094,0.094504584,5.67027504,310.16601915522097,-2058.5725218181856,4.860323689435516e-05,0.355158543504637,0.0777914308808257,0.047252292,0.0961984902383527,0.0045648695848992,0.0417293732561485,0.0007812952565676,5.8590102805182175e-06,4339678409043117.0,17.91239885136,7.014130224480001,0.006804330048,0.0001388638785306,0.0001134055007999,0.0258840660681092,0.2366170236091827,0.0044301589921858,3.322219975272585e-05,2.4607170164424096e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6860287204305343,0.1550830095776104,4.564869584899219,5.859010280518218,4339678409043117.0,,,,,,,,,,,,,,
153,153,-79.59299339438383,27.294754028320312,7406.64,adbb36,NKS2975,212.465555372,0.7328865960946671,2023-02-06 17:33:00,34610D,247.44774,15.332164,-9.474047,210.62062227155644,62549.17599883352,0.1639261940204076,0.098824264,5.929455839999999,149.3001679654235,-1962.487306095445,7.654859487076656e-05,0.3876339764052093,0.0808998850058733,0.049412132,0.0989629634003164,0.0046157047280394,0.0405082412755957,0.0007580526122368,6.1396157239744725e-06,4548963411192228.0,18.73115099856,7.33473687408,0.0071153470079999,0.0001452111634285,0.0001185891167999,0.0273686173553893,0.2401918277997103,0.0044948394886552,3.640458030987626e-05,2.697287766444008e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6679075757521913,0.0746500839827117,4.61570472803949,6.139615723974472,4548963411192228.0,,,,,,,,,,,,,,
154,154,-79.62721604567304,27.185994810977224,6827.52,adbb36,NKS2975,203.20555538,0.7341634781765829,2023-02-06 17:34:00,34610D,252.24075,15.028881,-8.2078905,205.6623207819154,62543.24654299352,0.1622043698559452,0.103028736,6.181724160000002,0.0,-1814.5546938319037,0.0001270734129894,0.4206731157843828,0.0908699767868231,0.051514368,0.1016717658828905,0.0046579024776235,0.0394565324098437,0.0007380192664605,6.371780536043916e-06,4722119756965243.0,19.528066621440004,7.646792785920002,0.007418068992,0.000151389163102,0.0001236344832,0.0287938682808494,0.2439093996677542,0.0045622315300249,3.938858968188044e-05,2.919084178804538e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6459580673296411,0.0,4.657902477623571,6.371780536043915,4722119756965243.0,,,,,,,,,,,,,,
155,155,-79.66059758112982,27.082881604210804,6294.12,adbb36,NKS2975,204.234444268,0.7353586100196662,2023-02-06 17:35:00,34610D,256.88113,14.7859955,-8.182842,197.21408046600683,62537.06481883352,0.1596081834640152,0.106988146,6.419288760000001,0.0,-1924.3189111066251,0.00016804835631,0.4530866436448271,0.083314804846353,0.053494073,0.1042094553598078,0.00469061642603,0.0386288293548633,0.0007222227927355,6.525614163176024e-06,4836854063571693.0,20.27853319284,7.940660196120001,0.007703146512,0.0001572070716734,0.0001283857752,0.0301104213010857,0.2479696100896323,0.004636156655623,4.1889801649772665e-05,3.1049162924046096e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6138030256990922,0.0,4.690616426030005,6.525614163176025,4836854063571693.0,,,,,,,,,,,,,,
156,156,-79.69445448655347,26.97664939751059,5730.240000000001,adbb36,NKS2975,200.63333316,0.7365759447633815,2023-02-06 17:36:00,34610D,261.27206,12.374956,-7.0554357,189.23693149750815,62530.64553007352,0.1571178898134048,0.111264384,6.675863040000001,0.0,-1927.09185771656,0.000187791759185,0.489521716698911,0.0672694102068263,0.055632192,0.1062203354835719,0.0047429986993803,0.0375870751471945,0.0007025084323068,6.6903486421094495e-06,4959718593043979.0,21.08905134336,8.258042580480002,0.008011035648,0.0001634905234285,0.0001335172608,0.0316636097159614,0.2509261657568586,0.0046898500785254,4.466385122457267e-05,3.3110402044103108e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5840050853030405,0.0,4.742998699380366,6.690348642109449,4959718593043979.0,,,,,,,,,,,,,,
157,157,-79.72751910869891,26.872837907176905,5166.360000000001,adbb36,NKS2975,195.48888872,0.7377497092552657,2023-02-06 17:37:00,34610D,265.26367,10.425438,-6.117592,182.00406191671908,62523.96966703352,0.1548235396788626,0.115633714,6.93802284,0.0,-1719.568287707172,0.0002634060047304,0.5282937968746341,0.07146276401331,0.057816857,0.1077013224174674,0.0048022742943438,0.0364439585027784,0.0006809768106144,6.856282321685884e-06,5083477526794591.0,21.91721415156,8.58233425308,0.008325627408,0.0001699107634285,0.0001387604567999,0.0333182887381028,0.2528490164722889,0.0047246326655531,4.756904334534489e-05,3.5269283187527588e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5574416274185312,0.0,4.802274294343893,6.856282321685884,5083477526794591.0,,,,,,,,,,,,,,
158,158,-79.75878788874701,26.77493855104608,4663.4400000000005,adbb36,NKS2975,185.714444284,0.7388385315247057,2023-02-06 17:38:00,34610D,268.747,9.560831,-5.427657,175.18429976900066,62517.03164419352,0.1526513497676752,0.119609224,7.17655344,0.0,-1772.2452023684752,0.0003268575931608,0.564937800060844,0.0702259150158497,0.059804612,0.1088923929698578,0.0048576754562736,0.0354422588350295,0.0006621308039108,6.997455191315683e-06,5188769013516854.0,22.67073231696,8.877396605280001,0.008611864128,0.0001757523291428,0.0001435310688,0.0348613675061241,0.2543532645639019,0.004751817098536,5.021761112448242e-05,3.723747811331978e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5330655148531999,0.0,4.857675456273643,6.997455191315683,5188769013516854.0,,,,,,,,,,,,,,
159,159,-79.7898982121394,26.68090303065413,4145.280000000001,adbb36,NKS2975,171.824444296,0.7398671373060026,2023-02-06 17:39:00,34610D,272.3542,9.926714,-4.8668294,167.404065338151,62509.85509075352,0.1501589875038215,0.1237826559999999,7.42695936,0.0,-1537.121889378025,0.0003307223699431,0.6048179079413677,0.0561958393470886,0.0618913279999999,0.11011084119245,0.0049233989429146,0.0344106806508529,0.0006424496983687,7.134326583905852e-06,5290852313610962.0,23.46176461824,9.18714872832,0.0089123512319999,0.0001818847190204,0.0001485391872,0.0365658838620942,0.255566726743823,0.0047714478006291,5.298635359963639e-05,3.929494511295058e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5060065813645862,0.0,4.92339894291467,7.134326583905852,5290852313610961.0,,,,,,,,,,,,,,
160,160,-79.82333256648138,26.59892453985699,3695.7,adbb36,NKS2975,158.963333196,0.7407408523152419,2023-02-06 17:40:00,34610D,275.1047,9.417709,-6.2321563,157.14911374219332,62502.42813139352,0.1469556686279197,0.1274674125,7.648044750000001,0.0,-1457.1276441123566,0.0002219772868899,0.6412390494528116,0.0319156917346096,0.06373370625,0.1103874995187095,0.0050083739867133,0.0333743971317193,0.0006223916237363,7.212729676457054e-06,5349327983900777.0,24.160173365250003,9.460631355750005,0.0091776537,0.000187299055102,0.000152960895,0.0383042683751192,0.2552488827676616,0.0047600789903605,5.516327933519658e-05,4.091189980330043e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4726287399947529,0.0,5.008373986713302,7.212729676457054,5349327983900777.0,,,,,,,,,,,,,,
161,161,-79.85676891398879,26.51971435546875,3268.98,adbb36,NKS2975,148.674444316,0.7415682313759899,2023-02-06 17:41:00,34610D,277.5938,9.386127,-5.395193,149.8850140187683,62494.78008664352,0.1445683771832528,0.1310195485,7.86117291,0.0,-1479.4005019081071,0.0001114480354594,0.677431550567852,0.0138572683827648,0.06550977425,0.1106536062174654,0.0050940958126689,0.0323813027695509,0.0006032108453348,7.313957934963015e-06,5424827432657100.0,24.83344522269,9.72427088967,0.009433407492,0.0001925185202448,0.0001572234581999,0.0400455680034973,0.254555020122502,0.0047419447563645,5.74962879832108e-05,4.264550645502884e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4487562559137462,0.0,5.094095812668924,7.313957934963016,5424827432657100.0,,,,,,,,,,,,,,
162,162,-79.89221536888266,26.446563720703125,2834.6400000000003,adbb36,NKS2975,145.073333208,0.7423120920692543,2023-02-06 17:42:00,34610D,279.5188,10.855159,-2.517275,147.34592837596463,62486.91891373352,0.143633045375578,0.134689864,8.081391840000002,5496.465201126373,-1266.235967583458,0.001416813632848,0.715951409768753,0.159875520811685,0.067344932,0.1103181393509721,0.0050424920252139,0.031466666453626,0.0005869825210108,7.454674611211322e-06,5529778674971948.0,25.52911682256001,9.996681706080004,0.009697670208,0.0001979116368979,0.0001616278368,0.0407503539058289,0.2542944615103353,0.0047436357555198,6.024414657289837e-05,4.468830826092432e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4396325384442515,2.7482326005631865,5.042492025213931,7.454674611211322,5529778674971948.0,,,,,,,,,,,,,,
163,163,-79.9260035100973,26.376937866210938,2461.26,adbb36,NKS2975,136.32777766,0.7430003787737474,2023-02-06 17:43:00,34610D,280.59854,13.468516,0.9164363,147.95114707810757,62478.83752189352,0.1437316337572267,0.1378891965,8.27335179,2935.594884811489,-1055.2839135085476,0.0047276991947392,0.7504652932904676,0.5138818343419548,0.06894459825,0.1093530587537502,0.0048093782039888,0.0305599548004613,0.0005708772278548,7.591781548044789e-06,5632037651905599.0,26.135518304609995,10.23413616423,0.009928022148,0.0002026126968979,0.0001654670358,0.039789677772758,0.2528332567507161,0.0047230681349428,6.280947945980531e-05,4.659582878874058e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4405881836893825,1.4677974424057445,4.809378203988838,7.591781548044788,5632037651905599.0,,,,,,,,,,,,,,
164,164,-79.96746135207843,26.31280517578125,2148.84,adbb36,NKS2975,135.813333216,0.7436163027796775,2023-02-06 17:44:00,34610D,281.87738,10.861734,-0.5705997,141.4247557483094,62470.56417010352,0.1415953486825009,0.140597554,8.43585324,3088.848340773641,-975.4832709701152,0.0070364315716848,0.7803685333903216,0.7201713611821874,0.070298777,0.1087148870804185,0.004660516094992,0.0298499255524099,0.0005576711383414,7.647624778450822e-06,5673687416256525.0,26.64886038516,10.43515045788,0.010123023888,0.0002065923242448,0.0001687170647999,0.0393154298000105,0.2518095911850566,0.004704431879232,6.451424026559865e-05,4.786239437317483e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.4201966110087154,1.544424170386821,4.660516094992022,7.647624778450822,5673687416256525.0,,,,,,,,,,,,,,
