,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
102,102,1.6392164963942306,49.00067138671875,11254.74,252.592222004,2024-06-07 11:05:00,34610D,217.33473,40.856255,3.2235076,229.3906453354572,52094.81932618789,0.3165730185642709,0.4544182211449402,27.26509326869641,27047.8898752605,0.0,2.4455012532327056e-05,0.2174060352293111,0.4539583186528529,0.2272091105724701,0.5760794415190434,0.0119055092377111,1.8949536520383786e-07,2.434869465738495e-06,8.039328579136893e-06,923622612052814.8,86.13042963581196,33.53606472049659,0.0327181119224356,0.0006677165698456,0.0005453018653739,0.3246048197775201,5.166608806268329e-06,6.638694308046107e-05,0.0002191930435278,2.5182656662697004e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7761905410658779,13.52394493763025,11.905509237711108,8.039328579136894,923622612052814.8,11.1685294303317,715.7763589924,1292.26251148087,0.00244550125323,0.0163933861395207,0.190040316642305,13.524040768396,11.592499257012,11.592215769230085,0.0024455012532327057,-523573751885942.44,-3.0549347462638496,227362365240328.56,1.8049984837832045,2.0210114773609287,245017697840592.56
103,103,1.739854079026442,49.11822509765625,11254.74,251.048888672,2024-06-07 11:06:00,34610D,217.42706,40.52976,3.0837228,229.9408448040024,52067.55423291919,0.3143013895595376,0.4248388367666093,25.49033020599656,25045.73883457865,-125.47333411633376,2.443636123021255e-05,0.2174060352293111,0.4481965739258955,0.2124194183833046,0.5397352958083653,0.0114572204460099,1.8976116117206294e-07,3.780999106468684e-06,7.349890850982597e-06,857140189835006.4,80.52395312074313,31.35310615337577,0.0305883962471958,0.0006242529846366,0.0005098066041199,0.2920483324116881,4.837074658549218e-06,9.63789157324647e-05,0.0001873511447695,2.184878647172489e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7778870226413371,12.522869417289323,11.457220446009922,7.349890850982598,857140189835006.4,10.636612826883,707.853529172987,1268.24972182041,0.00244363612302,0.0158610519541482,0.176928555957974,12.5236968470081,11.1549067785318,11.1546341998611,0.002443636123021255,-495163361357269.3,-2.760213666185419,195311735191654.44,1.5262912673802498,2.028358709095521,245838475795598.12
104,104,1.841477614182692,49.23614501953125,11216.64,250.019999784,2024-06-07 11:07:00,34610D,217.5137,40.428112,3.02005,229.77047529866468,52042.06390271319,0.3153537152646869,0.4393313617339613,26.359881704037683,26006.10992744958,0.0,2.517961288427569e-05,0.218716140744584,0.4594081389705505,0.2196656808669806,0.5555183056564891,0.0116776702058188,1.888499877733533e-07,3.099201148631969e-06,7.61218650668564e-06,886423562402758.0,83.27086630305503,32.42265449596635,0.0316318580448452,0.0006455481233641,0.0005271976340807,0.3078220052041506,4.978063337514556e-06,8.169457565495642e-05,0.0002006563358253,2.3366020244608364e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.777155813056016,13.00305496372479,11.677670205818862,7.61218650668564,886423562402757.9,10.9187860671427,711.351135367985,1278.1165097091,0.00251796128843,0.0160727795453925,0.183266740451529,13.0030801034641,11.4023053656618,11.40201826725573,0.002517961288427569,-513214009922580.75,-2.9190852783551,210212692652797.2,1.6548704263856717,2.0416811931855543,247483491930638.0
105,105,1.9430622301603613,49.35323941505561,11216.64,250.019999784,2024-06-07 11:08:00,34610D,217.61176,39.93533,2.9104133,229.07775104161712,52015.70402100915,0.3156343060365368,0.446528472268364,26.79170833610184,26535.66060497033,25.11703734196501,2.460646455088652e-05,0.218716140744584,0.4432697611038146,0.223264236134182,0.565144836278706,0.0117856164874579,1.8913105858498112e-07,2.7648184583137427e-06,7.780907687131092e-06,905260035976108.6,84.63500663374572,32.95380125340527,0.0321500500033222,0.0006561234694555,0.000535834166722,0.3157567994931261,5.067144158907004e-06,7.407420973741255e-05,0.0002084638093437,2.4253462852200964e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7746382536518457,13.267830302485162,11.785616487457938,7.780907687131091,905260035976108.8,11.0414539436763,713.538464816976,1284.85306630327,0.00246064645509,0.0162231158377298,0.186515790932623,13.2677991400832,11.4969154383307,11.496632546849481,0.002460646455088652,-518600852094817.5,-2.9871437525122015,218326922962172.53,1.7261079141985913,2.030714762816183,246258399331277.47
106,106,2.0444962785050675,49.46957345736229,11224.26,249.50555534,2024-06-07 11:09:00,34610D,217.71674,39.39219,2.791413,228.75928266261263,51988.91231267305,0.3149143035082649,0.4389592939514741,26.337557637088445,26062.57773387564,-25.12905632351828,2.380797923308042e-05,0.2184534895751517,0.4225746976351461,0.219479646975737,0.5570353085038824,0.0116712576573601,1.896646188409667e-07,3.055950018585177e-06,7.640795373718212e-06,889617531093587.5,83.2003445755624,32.395195893618784,0.0316050691645061,0.0006450014115205,0.0005267511527417,0.3073924212480336,4.9953028304403705e-06,8.048625975054861e-05,0.0002012398885485,2.3430353000141684e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7733748209104744,13.03128886693782,11.67125765736018,7.640795373718212,889617531093587.6,10.8975366276601,711.83486568485,1279.82114285939,0.00238079792331,0.0161126415495147,0.183228797732043,13.0322552882642,11.3717416954243,11.371470963679746,0.002380797923308042,-512019270068308.8,-2.920419927243383,210952316230729.88,1.6623028789603094,2.021949959850516,245247807421889.94
107,107,2.1468152497944075,49.58628845214844,11216.64,248.991110896,2024-06-07 11:10:00,34610D,217.82007,38.826992,2.7157202,228.6068765719359,51962.57475503596,0.3150708028629799,0.4424923157620228,26.549538945721373,26302.925871870717,-25.140832319508355,2.3302041413519764e-05,0.218716140744584,0.4085823005782677,0.2212461578810114,0.5617352926455159,0.0117262143557551,1.8972919002801066e-07,2.8888807117475625e-06,7.712525877250642e-06,897625711990760.5,83.86999352953382,32.655932903237286,0.0318594467348656,0.0006501927905074,0.0005309907789144,0.3113255847239985,5.037222519788839e-06,7.669845096608518e-05,0.0002047640061479,2.383154879917957e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.772676223636084,13.151462935935356,11.726214355755156,7.712525877250642,897625711990760.5,10.9612524940438,712.923165703467,1282.81502735706,0.00233020414135,0.0161763269213893,0.184789702883307,13.1517027872085,11.4234649053097,11.423198721460018,0.002330204141351976,-514016672128210.8,-2.9502585946440476,214675683570189.4,1.6952472843704052,2.0222072047146655,245307987433238.44
108,108,2.2491615696957235,49.70246887207031,11209.02,248.476666452,2024-06-07 11:11:00,34610D,217.92085,38.23089,2.640578,228.75768711484983,51936.02521609024,0.3120402717072974,0.4129307736668733,24.7758464200124,24293.587808928707,-25.151571224942487,2.274254827666156e-05,0.2189791077049745,0.3940740786210352,0.2064653868334366,0.5245528291031162,0.0112693648558588,1.897862942651403e-07,4.582289533893462e-06,7.067068640156007e-06,825565179002777.1,78.26689884081917,30.47429109661525,0.0297310157040148,0.0006067554225309,0.0004955169284002,0.2792080529198445,4.702116079336396e-06,0.0001135301017437,0.0001750926072681,2.045407608468285e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7730071904325466,12.146793904464351,11.26936485585887,7.067068640156007,825565179002777.1,10.4136712392791,704.641290495892,1258.32550992179,0.00227425482767,0.0156406097820237,0.171553358964094,12.1469736148487,10.9684571992369,10.968207754242542,0.0022742548276661555,-472167314285374.5,-2.5837487481127503,181188947620279.12,1.4054731211595721,2.026925186945866,245866545716884.7
109,109,2.3519650021114864,49.81824971861758,11201.4,247.962222008,2024-06-07 11:12:00,34610D,218.00618,37.65661,2.588224,226.5805019526373,51911.24936967023,0.3154419515874876,0.4638818832546482,27.832912995278893,27853.75724098629,-25.16047189176812,2.252881976214606e-05,0.2192423908360053,0.3865482679916998,0.2319409416273241,0.5880854402746026,0.0120391569357334,1.8979886370767188e-07,2.122591142305333e-06,8.587656260304916e-06,914367770500150.4,87.92417215208602,34.23448298419304,0.0333994955943346,0.000681622359068,0.0005566582599055,0.3350848075287786,5.2826552601784285e-06,5.907789458833397e-05,0.0002390194895264,2.5449518602017828e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7655002398167913,13.926878620493143,12.03915693573349,8.587656260304916,914367770500150.4,11.3202165432539,718.831337641942,1301.458272211,0.00225288197621,0.0165977911877247,0.19425982936781,13.9274933892259,11.7039566994601,11.703693029069298,0.0022528819762146057,-522217658080709.4,-3.1011434946926584,237579638722147.75,1.8960447681099424,1.997851663601744,242650122079194.06
110,110,2.4545047157689144,49.93318176269531,11193.78,248.476666452,2024-06-07 11:13:00,34610D,218.07513,37.110497,2.5497904,228.75045793215932,51883.41645667495,0.2839386449072991,0.2870657847279325,17.223947083675952,15368.214853900796,-930.5756550003888,2.253425025513016e-05,0.219505990517815,0.3836693468597661,0.1435328923639662,0.364735108090801,0.0091343298872196,1.8976426710601067e-07,5.289301608251356e-05,4.189720623879204e-06,504330525909217.2,54.41044883733233,21.185454912921426,0.0206687365004111,0.0004218109489879,0.0003444789416735,0.1573292146223106,3.2684896950064765e-06,0.0009110265101012,7.216352632108121e-05,8686562290942821.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7727092846015635,7.684107426950398,9.13432988721963,4.189720623879204,504330525909217.2,7.78233342198814,664.912711532733,1146.70007327158,0.00225342502551,0.0133080519280307,0.114755816162624,7.6834599082112,8.62303639805567,8.62284208877413,0.002253425025513016,21698713033103.1,0.09443925852326797,64777153654252.62,0.4048718627279383,0.6835033971648317,368566062625036.1
111,111,2.5585134405838814,50.04913330078125,10911.84,246.418888676,2024-06-07 11:14:00,34610D,218.41318,36.869114,2.7246053,228.10314707559985,51866.19250959128,0.2359305548683681,0.1689330047320782,10.135980283924694,7536.103889077816,-1629.255050487988,2.791110800964775e-05,0.2294810184560539,0.4756003133042911,0.0844665023660391,0.2063448644681964,0.006688278685908,0.01031276694408,0.0001822837757824,9.469743548920796e-07,142301856837611.88,32.019561716918105,12.467255749227371,0.0121631763407096,0.0002482280885859,0.0002027196056784,0.0677922608937579,0.1045300024179061,0.0018476247574104,9.598513390568424e-06,1442368815271908.2,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7699261554683783,3.768051944538908,6.6882786859080685,0.9469743548920796,142301856837611.88,5.66844879597202,622.263513990544,1021.07901337273,0.00279111080096,0.0107344429215805,0.0717591355098312,3.76802134695855,6.68494266857267,6.684756089623433,0.002791110800964775,735813030330586.8,2.5046113774175143,90839634765282.89,0.22196126859853252,0.7181385566374924,387242406309909.3
112,112,2.6632937869510136,50.16543630826271,10416.54,247.962222008,2024-06-07 11:15:00,34610D,220.39838,35.26218,2.2111194,227.4348867993288,51856.05652930735,0.2537548567211043,0.2300559266050169,13.803355596301015,11070.574635157314,-1347.9724799851097,3.918294033853813e-05,0.2479300291490483,0.559792805216686,0.1150279633025084,0.2687201437427447,0.0079963496413462,0.0058709059592055,0.00017356474912,2.133606254183949e-06,274780543587510.25,43.60480032871491,16.97812738345025,0.0165640267155612,0.000338041361542,0.000276067111926,0.1103764575718563,0.0810382026273573,0.002395775951087,2.9450925828992865e-05,3792893554083295.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.764205429434935,5.535287317578657,7.996349641346245,2.1336062541839493,274780543587510.25,6.92973660716498,639.254758958609,1063.58050353153,0.00391829403385,0.01152581548386,0.0921314461766882,5.53451858088596,7.99348612735497,7.993172931336885,0.003918294033853813,501802412037294.2,1.8837905946739857,66866576332619.07,0.20217310844006586,0.7535640479117542,406344921220107.44
113,113,2.760965447676809,50.27320861816406,10005.06,247.447777564,2024-06-07 11:16:00,34610D,222.49506,33.584743,1.660235,226.84717956143177,51842.25317371105,0.1576329489660752,0.0964126502236208,5.78475901341725,2889.529253254025,-1967.0707888087209,6.018461191570552e-05,0.2641541479283012,0.7043088582778873,0.0482063251118104,0.1093857253542487,0.0048071055174644,0.0326856258446238,0.000167861920606,7.58554494816497e-07,378016116204236.9,18.27405372338509,7.115253586503217,0.0069417108161006,0.0001416675676755,0.0001156951802683,0.0278079469706002,0.1890784687138713,0.0009710407582352,4.3880549510579e-06,2186732135429441.5,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7586307019548902,1.4447646266270129,4.807105517464443,0.7585544948164972,378016116204236.9,4.74619784265789,596.123008292249,935.600606511185,0.00601846119157,0.0089771836508308,0.0526228442252653,1.44575842851578,5.86184334330681,5.8614905717715,0.006018461191570552,887602984104214.8,2.5987538417207907,100438721781592.81,0.21437351613273345,0.7836399597727048,422562778308204.6
114,114,2.8727021088471285,50.395776780985166,9403.08,248.476666452,2024-06-07 11:17:00,34610D,225.84477,31.312338,1.0837394,224.6456361474304,51836.46841469763,0.1917592736002248,0.1593029500325315,9.55817700195189,5864.914236033021,-1667.0366352168132,9.679723874627014e-05,0.2894286270192026,0.8237254166971809,0.0796514750162657,0.1739139412569585,0.0064384661297602,0.0126803904640822,0.0001606535508871,4.097753294488149e-07,154165422932840.3,30.19428114916602,11.756557712400824,0.0114698124023422,0.0002340778041294,0.000191163540039,0.0615399988893205,0.1212014165095612,0.0015355550753715,3.916705129904921e-06,1473540399972860.8,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7456760006935896,2.93245711801651,6.438466129760243,0.4097753294488149,154165422932840.3,5.92953924142733,616.286257321334,985.365656271418,0.00967972387463,0.0098670752730931,0.0702914712741228,2.93274042261583,7.12384058382556,7.1231510824696045,0.009679723874627014,811664832584131.0,2.669250070345051,97006489217690.23,0.227556803688648,0.8177604245060531,440000212429485.3
115,115,2.977005807976973,50.50946044921875,8892.54,240.759999792,2024-06-07 11:18:00,34610D,229.35919,29.862795,0.7561742,221.69923311591424,51826.91023769568,0.2115479172942359,0.1911140963306914,11.466845779841488,7865.326266465488,-1621.2433797342617,0.0001581267902351,0.3123670418127278,0.956788068388958,0.0955570481653457,0.2040720117321957,0.0071562575373552,0.0090412618799776,0.0001563991080336,2.923352925684239e-07,78790984652445.75,36.22376581851925,14.104220309205028,0.0137602149358097,0.0002808207129757,0.0002293369155968,0.0820597015416805,0.103674755632863,0.0017934044519269,3.352163715886958e-06,903484069851452.8,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7302361549562699,3.932663133232744,7.15625753735522,0.2923352925684239,78790984652445.75,6.71531983153065,628.457981382351,1012.75531750538,0.0158126790235,0.0103368699263122,0.08216999561572,3.93193362258616,7.94921443352584,7.947957648493959,0.015812679023510003,642356212653217.1,2.265962908806317,81551248348933.4,0.2111387038919465,0.846391687184332,454574774879659.06
116,116,3.0779788368626644,50.619049072265625,8397.24,234.586666464,2024-06-07 11:19:00,34610D,233.48477,29.413828,0.41862518,220.45225810958937,51815.44339191583,0.1823002931092675,0.1767064505355534,10.602387032133205,6302.381327714967,-1527.3214896080117,0.0002474095067962,0.3360061550930239,1.0025221900017145,0.0883532252677767,0.1871343639632838,0.006844528687042,0.0105376847464225,0.0001539815308037,4.468544159100411e-07,177963229781381.62,33.492940634508784,13.04093604952384,0.0127228644385598,0.0002596502946644,0.0002120477406426,0.0725683421925583,0.1117246121041787,0.0016325717853819,4.737723464496077e-06,1886835039630662.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7196850418837817,3.151190663857484,6.844528687042048,0.4468544159100411,177963229781381.62,6.52642822289816,625.256816362383,996.741014555013,0.0247409506796,0.0099620229957057,0.077608856619035,3.15129135332871,7.79047153901266,7.7885445790397005,0.024740950679619997,657901394249370.1,2.2783768051379343,82450185377809.2,0.2066364673175164,0.8742173858515165,468552228122362.94
117,117,3.1787109375,50.727787341101696,7932.42,230.985555356,2024-06-07 11:20:00,34610D,237.38817,29.056137,0.28763685,215.692976458856,51804.8410048837,0.2202072495422338,0.2363408894099173,14.18045336459504,10406.721507468936,-1230.5887262482695,0.0003270361189315,0.3594883900001084,0.9192837651897802,0.1181704447049586,0.2476478932125586,0.0081071931107471,0.0060202763965634,0.000151811930359,6.471405041516749e-07,108827622061892.52,44.79605217875573,17.4419576384519,0.017016544037514,0.0003472764089288,0.0002836090672919,0.1149636738247163,0.0853702486834396,0.002152761998646,9.176745739463349e-06,1543225019428441.5,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.6983347799271664,5.203360753734469,8.10719311074716,0.6471405041516749,108827622061892.56,7.79334121003806,645.622900249645,1046.12879136533,0.0327036118932,0.0108564985156438,0.0983957709701486,5.20302704004721,9.06330626107159,9.060343201594753,0.03270361189315,336350810852682.1,1.3098785680310716,45910649404067.21,0.16153898481195758,0.9006276224070418,482016661806569.9
118,118,3.265166411528716,50.83488464355469,7559.04,223.268888696,2024-06-07 11:21:00,34610D,240.38718,28.675665,0.34421816,211.96146407969565,51790.660551519104,0.2326613942403225,0.2886875728042577,17.321254368255463,13667.05565371311,-1006.845389379059,0.0003827537301217,0.3792984644511947,0.821575244109281,0.1443437864021288,0.2993524658472546,0.0091078250196273,0.0041065664473414,0.0001498083818602,1.487916392522272e-06,202694039784848.97,54.717842549319,21.30514287295422,0.0207855052419065,0.0004241939845287,0.0003464250873651,0.1577589539065258,0.0711308820145452,0.0025948690886974,2.5772578313575315e-05,3510915022042662.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.6819593320456636,6.833527826856555,9.107825019627304,1.487916392522272,202694039784848.97,8.82116381737579,659.850711312658,1080.8633632645,0.0382753730122,0.0114981363068145,0.115886000219634,6.83346169967882,10.0786768505216,10.07482067532781,0.03827537301217,102392043952347.48,0.43282789077032846,49023434421848.64,0.28304747324420965,0.9219515418285098,492824124397611.4
119,119,3.349609375,50.942253500728285,7254.240000000001,219.667777588,2024-06-07 11:22:00,34610D,242.9124,28.295607,0.21446462,209.09306870929595,51773.33929715085,0.2255852447359146,0.2784389335504253,16.70633601302552,12956.28441121853,-1059.1313524483903,0.0004253596227114,0.3961172018832202,0.7307621996558507,0.1392194667752126,0.2866773426426641,0.0089167203558427,0.0044241243923706,0.000148351968522,1.1220618932151694e-06,161849087244242.12,52.775315465147614,20.54879329602139,0.0200476032156306,0.0004091347595026,0.0003341267202605,0.148965726398893,0.0739109086623656,0.0024784178343223,1.8745543015464185e-05,2703905234903791.5,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.6692248026618928,6.478142205609265,8.916720355842724,1.1220618932151696,161849087244242.12,8.69283585717821,657.610136581034,1072.85268254591,0.0425359622711,0.011322885822709,0.112909177810038,6.47807361738534,9.97176687797997,9.967527094415722,0.04253596227114,137767279300931.11,0.5748932685385523,43841003879053.83,0.24104774772049348,0.9394034646344209,501620246201750.44
120,120,3.4331533071157097,51.04801940917969,6934.200000000001,217.609999812,2024-06-07 11:23:00,34610D,245.37253,27.733177,-0.07772404,206.28627494150055,51756.632961137824,0.2557259258087553,0.4379616611825875,26.27769967095525,23416.39193322885,-227.12551779127824,0.0004692038429395,0.4144216772350145,0.6542064166122532,0.2189808305912937,0.446368443923727,0.0115865802546837,1.4646160271277229e-07,1.0481328034632711e-05,3.744377842449798e-06,454611293793072.0,83.01125326054765,32.32157059527496,0.0315332396051463,0.0006435355021458,0.0005255539934191,0.3044686761460003,3.848674009412996e-06,0.0002754251902468,9.83936363984752e-05,1.194613904531875e+16,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.6569231382586737,11.708195966614422,11.58658025468377,3.7443778424497984,454611293793072.0,11.6976723205363,698.100093244882,1178.53455499474,0.046920384294,0.0133921559037962,0.17082158294154,11.7081665685107,12.7553460524693,12.749364001884581,0.04692038429395,-384100912060824.4,-2.0240809724925977,142878733700392.47,1.089203664340799,0.957726504656085,510791617816308.75
121,121,3.5161590576171875,51.15243685447563,6865.620000000001,215.552222036,2024-06-07 11:24:00,34610D,245.82544,27.698282,-0.20656478,203.65960896446197,51730.35526146687,0.2595404145779942,0.4654388387734738,27.926330326408436,25582.4519434712,-25.23255156847206,0.0004864973655387,0.4184317550633592,0.6539636397264422,0.2327194193867369,0.47202543568383,0.0119855650536009,1.459153102305698e-07,7.168003640271706e-06,4.1614974867106525e-06,501179621108593.6,88.21927750112424,34.34938630148237,0.0335115963916901,0.0006839101304426,0.0005585266065281,0.3347128488355163,4.0748791531792565e-06,0.0002001760374391,0.0001162153534664,1.3996107651942804e+16,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.6479607391856571,12.7912259717356,11.985565053600917,4.161497486710652,501179621108593.6,12.2248100558427,703.854786854602,1196.57173750425,0.0486497365539,0.0137840209937815,0.182244436645655,12.7909351234582,13.2214276754129,13.214998613401882,0.048649736553870004,-429683127332961.6,-2.340637385149943,163965044354745.2,1.2694302306640521,0.9619582300323409,513084608477470.1
122,122,3.59893798828125,51.2562017925715,6858.0,215.552222036,2024-06-07 11:25:00,34610D,245.80203,27.795204,-0.27907544,200.91065301443336,51702.42893114047,0.2348764457681469,0.3419685169936868,20.51811101962121,17242.5734347761,-630.8859027791243,0.0004955306180568,0.4188792518013388,0.6684091896837802,0.1709842584968434,0.3455359111537243,0.0100128185311959,1.4571053855429594e-07,5.8447836188799177e-05,2.1010566781763542e-06,271146623846834.53,64.8167127109834,25.237276554134088,0.0246217332235454,0.0005024843515009,0.0004103622203924,0.2054441222423982,2.98970500678584e-06,0.0011992391917784,4.310971418133898e-05,5563416530684822.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.6392451719464177,8.621286717388049,10.012818531195911,2.101056678176354,271146623846834.5,9.84744131846884,671.000335114872,1111.0762663244,0.0495530618057,0.0120958915149302,0.134085989575871,8.6216861182607,11.0852506746085,11.079760314132118,0.04955306180568,-78080989636567.27,-0.35196580965456625,76204562498392.48,0.507049310615783,0.9627768304752745,513728597104075.6
123,123,3.681459169130068,51.35920715332031,6667.5,212.465555372,2024-06-07 11:26:00,34610D,247.18156,27.366695,-0.2932346,197.89227847804904,51681.91082012085,0.1463792144959046,0.0911818359375,5.47091015625,0.0,-2399.907969459384,0.0005472510596774,0.43019325922865,0.6592743054612583,0.04559091796875,0.0913747556577197,0.0051086867480713,0.0297749426755932,0.000144446049901,1.1477222908111624e-06,627788721859939.8,17.28260518359375,6.729219492187499,0.0065650921874999,0.0001339814732142,0.0001094182031249,0.0279491662151236,0.1628960362856647,0.000790251361434,6.279085537353304e-06,3434575694402750.5,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.6278819947465897,0.0,5.108686748071399,1.1477222908111624,627788721859939.8,4.79733485668814,580.785748991582,889.709097933205,0.0547251059677,0.0080935402001282,0.0492541315706851,-4.07883541411138e-05,6.08561029571518,6.082281760576449,0.054725105967739995,1005799567444308.5,2.6956937625331663,113304805495839.83,0.2321490189979072,0.9739537110292159,519422099409236.0
124,124,3.763427734375,51.46089198225636,5943.6,207.321110932,2024-06-07 11:27:00,34610D,252.33058,25.153528,0.24562582,192.43703893973563,51676.43990996459,0.1442025093548576,0.095930975,5.755858500000001,0.0,-2300.7539713205724,0.0008331251960571,0.475466618127243,0.6675449598816969,0.0479654875,0.0935237974256849,0.0051682002788681,0.0286220784051559,0.000139613595458,1.1845505501768895e-06,651425544840194.4,18.182757001500004,7.079705955000001,0.0069070302,0.0001409598,0.00011511717,0.0297474295048258,0.1647446332759831,0.0008035961001325,6.818105352915329e-06,3749513259385565.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.6043115881735561,0.0,5.168200278868183,1.1845505501768898,651425544840194.4,5.12037699962267,582.330898221476,899.523859877981,0.0833125196057,0.0083282974600732,0.0537855578684484,5.22688997443765e-06,6.45816964707402,6.452793662089175,0.08331251960571,1135498151987088.8,3.0705265732088214,127705019407188.84,0.26254337233033587,1.0155267856232095,539924395299843.2
125,125,3.842839421452703,51.558929443359375,5250.18,204.234444268,2024-06-07 11:28:00,34610D,256.91016,22.727345,0.7902282,185.1192643946225,51670.68405146459,0.141530743837678,0.1006060374375,6.03636224625,0.0,-2528.7162862115947,0.0011441632844561,0.5223781322577616,0.6522362576907532,0.05030301871875,0.0949545661325386,0.0052326912766742,0.027494602350027,0.0001345931743509,1.2137590231061523e-06,670171896583199.4,19.06886833590375,7.424725562887501,0.0072436346955,0.0001478292795,0.000120727244925,0.0315864200687978,0.1659673796013598,0.0008124531562552,7.32668914312326e-06,4045400335032585.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.5761269335391719,0.0,5.232691276674204,1.2137590231061524,670171896583199.4,5.36632867159058,579.987135548533,904.744276158668,0.114416328446,0.0085351022971614,0.0576020389749732,0.0003826609562747,6.74883990483985,6.741126954882217,0.11441632844561,1362438847149013.2,3.6347730200849826,153630392781724.84,0.3142424286350505,1.055609983835527,559643349863379.4
126,126,3.922271728515625,51.656504485566735,4488.18,201.147777604,2024-06-07 11:29:00,34610D,261.9831,19.776108,0.5529215,177.41330888710536,51664.64768921834,0.1386621455195245,0.1058855249375,6.3531314962500005,0.0,-2146.422499462621,0.0011388329895471,0.5781807214749808,0.45201404073942,0.05294276246875,0.0966176104536454,0.0053362651867414,0.0263353666171287,0.0001294453399586,1.245798911869547e-06,690735485306922.2,20.069542396653752,7.814351740387501,0.0076237577955,0.0001555868937857,0.000127062629925,0.0339019944302292,0.1673120471205717,0.0008223832663339,7.914724304992398e-06,4388333367280937.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.5467726525243585,0.0,5.33626518674141,1.2457989118695472,690735485306922.2,5.57379147541196,577.031483335443,908.393876006218,0.113883298955,0.0087114645559934,0.0609546457859772,-0.0003586475156698,6.99706064281012,6.989101223769207,0.11388329895471001,1613814203813829.2,4.232687208038501,182911342499712.75,0.3719017522607412,1.0993183311858978,580821793201203.5
127,127,3.999691525021115,51.75123596191406,3840.48,190.858888724,2024-06-07 11:30:00,34610D,265.4446,16.749874,0.22388567,170.18679401440832,51658.29455772209,0.1360724279129489,0.2058625334200819,12.351752005204917,7099.063289137141,-956.6311998397996,0.0008552476966245,0.6293215587409787,0.2720707717494971,0.1029312667100409,0.1804124458929145,0.0073807783778241,0.0091110608437034,0.0001239804977823,7.940579273294614e-07,400802649262090.6,39.01918458444233,15.192654966402047,0.0148221024062458,0.0003024918858417,0.000247035040104,0.0911655441282627,0.1125375640457586,0.001531376362089,9.808006596140534e-06,4950614926714471.0,descent,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.5210700539931351,3.5495316445685705,7.380778377824169,0.7940579273294615,400802649262090.6,7.68304335543011,612.507762856059,982.31214709136,0.0855247696625,0.0098843749486326,0.0913954916859255,3.5489975730795,9.24646142633109,9.238560169026401,0.08552476966244998,1311447126132920.5,4.219939360149245,154381710123251.7,0.35409536394206054,1.136210958580618,598472768674037.5
